,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
2451,C-12044-58165,2012-02-16,2012-02-13,CERTIFIED,H-2B,MA,2012-05-23,2012-10-31,HARBORSIDE INN CONDO TRUST DBA THE HARBORSIDE INN,PO BOX 67,3 SOUTH WATER STREET,EDGARTOWN,MA,2539,JANE NICHOLS,MASHPEE,MA,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",8.0,8,9.55,HR,9.55,HR
2452,C-12044-58168,2012-02-16,2012-02-13,PARTIAL CERTIFIED,H-2B,VA,2012-04-01,2013-01-30,EMB CONSTRUCTION COMPANY LLC DBA FMB CONSTRUCTION,2969 MOOREFIELD BRIDGE ROAD,,DANVILLE,VA,24541,SARAH E FARRELL INTERNATIONAL LABOR MANAGEMENT COR,VASS,NC,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,40.0,21,13.67,HR,13.67,HR
2453,C-12044-58169,2012-02-16,2012-02-13,CERTIFIED,H-2B,IL,2012-03-15,2012-12-01,WASCO NURSERY INC.,41 W. 781 RT. 64,,ST. CHARLES,IL,60175,SARAH E. FARRELL/INTERNATIONAL LABOR MANAGEMENT CO,VASS,NC,361.687-018,Laundry Laborer,519198.0,Helpers--Production Workers,LAUNDRY LABORER,5.0,5,9.37,HR,9.37,HR
2454,C-12044-58174,2012-02-16,2012-02-13,CERTIFIED,H-2B,NY,2012-05-01,2012-11-30,MAC ARTHUR PARK RESTAURANT CATERING DBA CORNER PUB,1 MAPLE AVENUE,,ROCKVILLE CENTER,NY,11570,DENIG RAYMORE  MINTO/MARKET PLACE,HEMPSTEAD,NY,311.472-010,Fast-Foods Worker,353021.0,"Combined Food Preparation and Serving Workers, Including Fast Food",FAST FOODS WORKER,10.0,10,11.6,HR,11.6,HR
2455,C-12044-58177,2012-02-16,2012-02-13,CERTIFIED,H-2B,ME,2011-04-10,2012-11-30,HANSON ENTERPRISES LLC DBA GORGES GRANT HOTEL,449 MAIN STREET,,OGUNQUIT,ME,3907,LINDA TURNER / ADNIL SERVICES,BRUNSWICK,ME,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,13.0,13,9.51,HR,9.51,HR
2456,C-12044-58180,2012-02-16,2012-02-13,CERTIFIED,H-2B,TX,2012-03-01,2012-12-31,"TROPICAL IRRIGATION CO., INC.",5205 HUDSON BEND RD.,,AUSTIN,TX,78734,LINDA PEREZ,BROWNSVILLE,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10.0,10,,,,
2457,C-12044-58182,2012-02-16,2012-02-13,PARTIAL CERTIFIED,H-2B,MI,2012-05-01,2012-10-30,"RYBA'S, INC. DBA RYBA'S BIKE RENTALS",7463 MAIN STREET,P.O. BOX 516,MACKINAC ISLAND,MI,59757,"TIMOTHY JAMES O'LEARY/ TIMOTHY J. O'LEARY, ATTORNE",WASHINGTON,DC,295.467-010,Bicycle-Rental Clerk,412021.0,Counter and Rental Clerks,BICYCLE RENTAL CLERK,4.0,2,8.2,HR,8.2,HR
2458,C-12044-58183,2012-02-16,2012-02-13,CERTIFIED,H-2B,ME,2012-05-15,2012-10-19,FIVE GABLES INN,107 MURRAY HILL RD,,EAST BOOTHBAY,ME,4544,LINDA TURNER ADNIL SERVICES,BRUNSWICK,ME,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,2.0,2,9.51,HR,9.51,HR
2459,C-12044-58184,2012-02-16,2012-02-13,CERTIFIED,H-2B,MA,2012-04-15,2012-10-30,LUSTER PACKARD INC DBA CIRO&SAL'S RESTURANT,4 KILEY CT,,PROVINCETOWN,MA,2657,LINDA TURNER / ADNIL SERVICES,BRUNSWICK,ME,319.484-010,"Food Assembler, Kitchen",352021.0,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",8.0,8,9.04,HR,9.04,HR
2460,C-12044-58185,2012-02-16,2012-02-13,CERTIFIED,H-2B,TX,2012-02-01,2012-11-30,"HHH LANDSCAPES, LLC",8907-A BEE CAVES RD.,,AUSTIN,TX,78746,LINDA PEREZ/DATA PROCESSING SPECIALISTS INC.,BROWNSVILLE,TX,361.687-018,Laundry Laborer,519198.0,Helpers--Production Workers,LAUNDRY LABORER,7.0,7,11.74,HR,11.74,HR
2461,C-12006-57042,2012-02-17,2012-01-06,CERTIFIED,H-2B,CA,2012-01-24,2012-11-20,"MIRALESTE FARMS, LLC",26411 CRENSHAW BLVD.,,ROLLING HILLS ESTATES,CA,90274,MARTIN J. ARBURUA,SOLANA BEACH,CA,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,5.0,5,10.64,HR,10.64,HR
2462,C-12020-57515,2012-02-17,2012-01-20,CERTIFIED,H-2B,TX,2012-03-01,2012-12-31,"FAIRWAY NURSERY OUTLET, LLC",12802 LOOP 1604 SOUTH,,SAN ANTONIO,TX,78252,LEONARD J. D'ARRIGO,ALBANY,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",20.0,20,8.47,HR,8.47,HR
2463,C-12023-57574,2012-02-17,2012-01-23,DENIED,H-2B,CA,2012-02-01,2013-01-31,GAAM LA,3309 W. 6TH ST.,,LOS ANGELES,CA,90020,RICHARD SUNGHWAN KIM/ THE LAW OFFICE OF RICHARD SU,LOS ANGELES,CA,319.137-010,Food-Service Supervisor,351012.0,First-Line Supervisors/Managers of Food Preparation and Serving Workers,FOOD SERVICE SUPERVISOR,1.0,0,8.5,HR,8.5,HR
2464,C-12026-57699,2012-02-17,2012-01-26,PARTIAL CERTIFIED,H-2B,NC,2012-03-15,2013-01-15,BILTMORE COMPANY,ONE NORTH PACK SQUARE,,ASHEVILLE,NC,28801,JOHN MCNAMARA/THE MCNAMARA FIRM L.P.,AUSTIN,TX,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,40.0,36,8.5,HR,8.5,HR
2465,C-12030-57781,2012-02-17,2012-01-30,CERTIFIED,H-2B,PA,2012-04-01,2012-12-20,"GARDEN VIEWS, L.LC",345 ECHO VALLEY LANE,,NEWTOWN SQUARE,PA,19073,AUDREY L ALLEN/AUDREY ALLEN IMMIGRATION LAW LLC,WEST CONSHOHOCKEN,PA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",2.0,2,11.37,HR,11.37,HR
2466,C-12030-57839,2012-02-17,2012-01-30,CERTIFIED,H-2B,CO,2012-04-01,2012-12-01,AVALANCHE CONSTRUCTION LLC DBA AVALANCHE ROOFING A,7195 TEMPLETON GAP RD,,COLORADO SPRINGS,CO,80923,CATHERINE O BROWN / LAW OFFICE OF CATHERINCE BROWN,LOUISVILLE,CO,866.381-010,Roofer,472181.0,Roofers,ROOFER,4.0,4,11.49,HR,11.49,HR
2467,C-12032-57860,2012-02-17,2012-02-01,CERTIFIED,H-2B,AL,2012-04-01,2013-01-31,JAY PARKER ANY LENGTH CONSTRUCTION,1416 8TH STREET,,TUSCALOOSA,AL,35401,SAYDE M. LEONEL DE CERVANTES/ INFINITY LABOR SOURC,BUDA,TX,866.381-014,Roofer Apprentice,472181.0,Roofers,ROOFER APPRENTICE,6.0,6,10.58,HR,10.58,HR
2468,C-12032-57863,2012-02-17,2012-02-01,CERTIFIED,H-2B,PA,2012-04-01,2012-12-15,"PANTANO & SONS, INC.",316 W. POPLAR ST.,,NORRISTOWN,PA,19401,"CRAIG MCDOUGAL / MILLIAM VELIE, ATTORNEYS AT LAW,",NORMAN,OK,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,4.0,4,10.85,HR,10.85,HR
2469,C-12032-57864,2012-02-17,2012-02-01,CERTIFIED,H-2B,MS,2012-03-01,2012-11-30,"ROTOLO CONSULTANTS, INC. DBA RCI",849 ROBERT BLVD.,,SLIDELL,LA,70458,CHARLES JAN THURGOOD/ CORPORATE & EMPLOYEE SERVICE,PHOENIX,AZ,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25.0,25,8.7,HR,8.7,HR
2470,C-12032-57872,2012-02-17,2012-02-01,CERTIFIED,H-2B,NY,2012-04-01,2012-11-30,"RUDY RODRIGUEZ RACING STABLES, INC.",135 MUNSON AVENUE,,WEST HEMPSTEAD,NY,11552,"RON KATIRAEI, ESQ. / LAW OFFICES OF RON KATIRAEI",NEW YORK,NY,410.674-022,Stable Attendant,392021.0,Nonfarm Animal Caretakers,STABLE ATTENDANT,40.0,40,9.99,HR,9.99,HR
2471,C-12032-57876,2012-02-17,2012-02-01,CERTIFIED,H-2B,LA,2012-04-15,2013-01-31,MARTIN AGRICULTURAL REPAIR SERVICES,9419 EAST OLD SPANISH TRAIL,,JEANERETTE,LA,70544,"JACKIE MITCHELL / FOREIGN LABOR SOLUTIONS, L.L.C.",BATON ROUGE,LA,624.281-010,Farm-Equipment Mechanic I,493041.0,Farm Equipment Mechanics,FARM EQUIPMENT MECHANIC I,4.0,4,11.02,HR,11.02,HR
2472,C-12032-57877,2012-02-17,2012-02-01,CERTIFIED,H-2B,TX,2012-05-01,2013-02-28,W & W DOCK COMPANY,112 FRIERY DR,,PALACIOS,TX,77465,DANIELLE RENE CLARK / ACTION VISA ASSISTANCE,WYLIE,TX,911.687-022,Deckhand,535011.0,Sailors and Marine Oilers,DECKHAND,18.0,18,,,,
2473,C-12032-57881,2012-02-17,2012-02-01,PARTIAL CERTIFIED,H-2B,MI,2012-05-01,2012-10-27,TDH & ASSOC INC DBA BEST WESTERN HARBOR POINTE,797 N STATE ST,,ST IGNACE,MI,49781,JOSEPH ERIC YOUNG,GOFFSTOWN,NH,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,15.0,10,8.24,HR,8.24,HR
2474,C-12037-57979,2012-02-17,2012-02-06,CERTIFIED,H-2B,PA,2012-05-14,2012-10-13,SWANK'S STEEL CITY SHOWS,535 SMITHFIELD STREET,SUITE 1300,PITTSBURGH,PA,15222,"JOEL PFEFFER / MEYER, UNKOVIC & SCOTT LLP",PITTSBURGH,PA,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,30.0,30,350.0,WK,350.0,WK
2475,C-12045-58191,2012-02-17,2012-02-14,CERTIFIED,H-2B,NH,2012-04-01,2012-10-31,W. SCOTT MILLER DBA MILLER AMUSEMENTS,277 TYLER RD.,,WEBSTER,NH,3303,"JAMES KENDRICK JUDKINS/ JKJ WORKFORCE AGENCY, INC.",RIO HONDO,TN,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,14.0,14,312.4,WK,312.4,WK
2476,C-12045-58192,2012-02-17,2012-02-14,PARTIAL CERTIFIED,H-2B,MA,2012-04-01,2012-11-15,"PROVINCETOWN INN, INC. DBA PROVINCETOWN INN SEASID",1 COMMERCIAL STREET,,PROVINCETOWN,MA,2657,,,,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",15.0,14,10.9,HR,10.9,HR
2477,C-12045-58195,2012-02-17,2012-02-14,CERTIFIED,H-2B,MA,2012-05-08,2012-11-01,MIDISH CORPORATION DBA THE TAVERN,21 HARBOR SQUARE,,NANTUCKET,MA,2657,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE, A DIVIS",MASHPEE,MA,311.677-018,Dining Room Attendant,359011.0,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,15.0,15,9.72,HR,9.72,HR
2478,C-12046-58244,2012-02-17,2012-02-14,CERTIFIED,H-2B,CO,2011-11-15,2012-04-30,HANDY ANDY SNOW REMOVAL,140 G.H. DANIELS BOULEVARD,,GYPSUM,CO,81637,"CHRISTOPHER JONATHAN POOLEY, ESQ./LAW OFFICE OF CH",AVON,CO,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",9.0,9,14.53,HR,14.53,HR
2479,C-11353-56354,2012-02-21,2011-12-19,DENIED,H-2B,TX,2012-01-16,2013-01-16,EVANCO ENVIRONMENTAL TECHNOLOGIES INC.,BOX 362,,CHESTER,VA,23831,,,,005.261-014,Civil Engineering Technician,173022.0,Civil Engineering Technicians,CIVIL ENGINEERING TECHNICIAN,1.0,0,22.42,HR,22.42,HR
2480,C-12010-57135,2012-02-21,2012-01-10,DENIED,H-2B,TX,2012-04-02,2013-01-31,"SOUTHERN REFRACTORIES, INC.","880 DAVIS BLVD., SUITE A",,SOUTHLAKE,TX,76092,"ROBERT L. WINGFIELD/ AMIGOS LABOR SOLUTIONS, INC.",DALLAS,TX,529.686-034,Factory Helper,519198.0,Helpers--Production Workers,FACTORY HELPER,38.0,0,17.84,HR,17.84,HR
2481,C-12024-57620,2012-02-21,2012-01-24,CERTIFIED,H-2B,CO,2012-04-01,2012-12-15,JAMES G. LEPRINO,1830 WEST 38TH AVENUE,,DENVER,CO,80211,JON BOWER ALBY/ LEPRINO FOODS COMPANY,DENVER,CO,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",4.0,4,14.67,HR,14.67,HR
2482,C-12031-57852,2012-02-21,2012-01-31,CERTIFIED,H-2B,MI,2012-05-05,2012-11-10,MATTEI LEASING CO. DBA ISLAND HOUSE HOTEL & RENA'S,P.O. BOX 1410,6966 MAIN STREET,MACKINAC ISLAND,MI,49757,"TIMOTHY JAMES OLEARY/ TIMOTHY J. O'LEARY, ATTORNEY",WASHINTON,DC,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,16.0,16,8.11,HR,8.11,HR
2483,C-12032-57878,2012-02-21,2012-02-01,PARTIAL CERTIFIED,H-2B,MI,2012-04-01,2012-11-30,OAKLAND HILLS COUNTRY CLUB,3951 WEST MAPLE ROAD,,BLOOMFIELD HILLS,MI,48301,OTIENO B OMBOK / JACKSON LEWIS LLP,WHITE PLAINS,NY,311.677-018,Dining Room Attendant,359011.0,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,20.0,10,8.05,HR,8.05,HR
2484,C-12033-57892,2012-02-21,2012-02-02,CERTIFIED,H-2B,NJ,2012-04-01,2013-01-31,"SUNSET CREATIONS, INC.",284 SUNSET ROAD,,SKILLMAN,NJ,8558,SAYDE M. LEONEL DE CERVANTES / INFINITY LABOR SOUR,BUDA,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",5.0,5,8.68,HR,8.68,HR
2485,C-12033-57897,2012-02-21,2012-02-02,CERTIFIED,H-2B,LA,2012-02-15,2012-11-30,GREG'S CRESCENT CITY AMUSEMENTS,423 NAPLES CT,,SLIDELL,LA,70458,ALEX TREVINO,MCALLEN,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,25.0,25,324.0,WK,324.0,WK
2486,C-12033-57910,2012-02-21,2012-02-02,CERTIFIED,H-2B,MO,2012-04-02,2012-11-30,PRUNTY LAWN CARE LLC,751 SOUTHBROOK FOREST COURT,,WELDEN SPRING,MO,63304,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12.0,12,9.43,HR,9.43,HR
2487,C-12033-57912,2012-02-21,2012-02-02,PARTIAL CERTIFIED,H-2B,MD,2012-04-02,2012-12-15,"PORTER LANDSCAPING, INC.",9321 SNYDER LANE,,"PERRY HALL,",MD,21128,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",18.0,13,9.12,HR,9.12,HR
2488,C-12033-57918,2012-02-21,2012-02-02,PARTIAL CERTIFIED,H-2B,CO,2012-04-01,2012-11-11,"GREEN SPOT, INC.",8776 N. 107TH ST.,,LONGMONT,CO,80504,"TODD IRWIN/ THE IRWIN LAW FIRM, LLC",ENGLEWOOD,CO,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25.0,22,9.5,HR,9.5,HR
2489,C-12033-57930,2012-02-21,2012-02-02,CERTIFIED,H-2B,VA,2012-04-01,2012-10-31,KAP INC,3210 W MARSHALL STREET,,RICHMOND,VA,23230,FERNANDO ERNESTO SAENZ/WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,519.687-026,"Laborer, General",519198.0,Helpers--Production Workers,"LABORER, GENERAL",10.0,10,8.11,HR,8.11,HR
2490,C-12033-57931,2012-02-21,2012-02-02,CERTIFIED,H-2B,LA,2012-04-01,2013-01-01,"JIM'S CHIPPING SERVICE, INC.",7268 ISLAND RD,,JARREAU,LA,70749,"DALE FREDRICK SCHWINDAMAN / SCHWINDAMAN LAW FIRM,",BYRAM,MS,579.665-014,"Laborer, Concrete-Mixing Plant",537062.0,"Laborers and Freight, Stock, and Material Movers, Hand","LABORER, CONCRETE MIXING PLANT",20.0,20,9.06,HR,9.06,HR
2491,C-12033-57933,2012-02-21,2012-02-02,CERTIFIED,H-2B,CA,2012-01-10,2012-11-05,BROOKWAY STABLES,11700 LITTLE TUJUNGA CANYON RD.,,LAKEVIEW TERRACE,CA,91342,"MARTIN J. ARBURUA/ INTERNATIONAL LAW GROUP, LLP",SOLANA BEACH,CA,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,7.0,7,10.64,HR,10.64,HR
2492,C-12034-57947,2012-02-21,2012-02-03,CERTIFIED,H-2B,ME,2012-04-30,2012-11-30,RANGELEY INN,2443 MAIN STREET,,RANGELEY,ME,4970,MICHELE MCCARTHY / WASHINGTON STATE BAR #30319,JAMAICA,NY,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,10.0,10,8.25,HR,8.25,HR
2493,C-12034-57960,2012-02-21,2012-02-03,CERTIFIED,H-2B,ME,2012-04-30,2012-11-30,LOBSTER POUND RESTAURANT INC.,2521 ATLANTIC HIGHWAY,,LINCOLNVILLE,ME,4849,MICHELE MCCARTHY/HEM INTERNATIONAL SERVICES,JAMAICA,NY,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,10.0,10,8.26,HR,8.26,HR
2494,C-12045-58189,2012-02-21,2012-02-14,CERTIFIED,H-2B,OH,2012-03-01,2012-12-01,SAL'S LANDSCAPING CO.,4540 BOSTON ROAD,,BRECKSVILLE,OH,44141,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10.0,10,8.39,HR,8.39,HR
2495,C-12045-58190,2012-02-21,2012-02-14,CERTIFIED,H-2B,MS,2012-04-01,2012-10-31,"TINSLEY'S AMUSEMENTS, INC.",P.O. BOX 77,,HIGH HILL,MO,63350,"JAMES KENDRICK JUDKINS/ JKJ WORKFORCE AGENCY, INC.",RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,15.0,15,308.0,WK,308.0,WK
2496,C-12045-58193,2012-02-21,2012-02-14,CERTIFIED,H-2B,AL,2012-02-06,2012-07-30,EXPRESS FORESTRY SERVICE LLC,204 EXPRESS LANE,,LESLIE,AR,72645,,,,452.687-010,Forest Worker,454011.0,Forest and Conservation Workers,FOREST WORKER,60.0,60,7.52,HR,7.52,HR
2497,C-12045-58194,2012-02-21,2012-02-14,CERTIFIED,H-2B,UT,2012-03-01,2012-10-30,"CITY OF FUN CARNIVAL, INC.",532 E. 1100 NORTH,,PLEASANT GROVE,UT,84062,"JAMES KENDRICK JUDKINS/ JKJ WORKFORCE AGENCY, INC.",RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,17.0,17,300.8,WK,300.8,WK
2498,C-12045-58198,2012-02-21,2012-02-14,CERTIFIED,H-2B,MA,2012-05-15,2012-10-15,SUMMER SHANTY INC.,PO BOX 41,,WEST HARWICH,MA,2671,"JANE NICHOLS BISHOP/ PEAK SEASON WORKFORCE, A DIVI",MASHPEE,MA,350.677-030,Waiter/Waitress,353031.0,Waiters and Waitresses,WAITER/WAITRESS,6.0,6,13.07,HR,13.07,HR
2499,C-12045-58199,2012-02-21,2012-02-14,CERTIFIED,H-2B,OK,2012-04-02,2012-11-30,UNCLE BILL'S LAWN CARE SERVICE,1821 12TH ST.,,WOODWARD,OK,73801,"ROBERT WINGFIELD/AMIGOS LABOR SOLUTIONS, INC.",DALLAS,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",6.0,6,7.74,HR,7.74,HR
2500,C-12046-58208,2012-02-21,2012-02-15,CERTIFIED,H-2B,NY,2012-05-01,2012-11-01,BOLTON RENTALS INC DBA CONTESSA RESORT,5102 LAKE SHORE DRIVE,,BOLTON LANDINGS,NY,12814,,,,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,5.0,5,9.0,HR,9.0,HR
2501,C-12046-58209,2012-02-21,2012-02-15,PARTIAL CERTIFIED,H-2B,AZ,2011-12-25,2012-05-30,JB CONCRETE,1409 19TH STREET,STE 111,LUBBOCK,TX,79401,"KEVIN MICHAEL OPP/ EMPLOYMENT USA, LLC",ABERDEEN,SD,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,35.0,32,8.41,HR,8.41,HR
2502,C-12046-58212,2012-02-21,2012-02-15,CERTIFIED,H-2B,ID,2012-04-01,2012-12-31,BO-MAR ENTERPRISES,7250 MAIN,,KALAMAZOO,MI,49009,"CRAIG MCDOUGAL  / WILLIAM VELIE ATTORNEY AT LAW, P",NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,3.0,3,9.2,HR,9.2,HR
2503,C-12046-58215,2012-02-21,2012-02-15,PARTIAL CERTIFIED,H-2B,UT,2012-04-01,2012-12-31,ALPHA BUSINESS SOLUTIONS DBA ALPHA CONSTRUCTION,361 IRONWOOD DR,,SALT LAKE CITY,UT,84115,APRIL MCKINNEY / FEDERATION OF EMPLOYERS AND WORKE,BAY CITY,TX,,,,,,5.0,4,10.2,HR,10.2,HR
2504,C-12046-58217,2012-02-21,2012-02-15,CERTIFIED,H-2B,OK,2012-01-17,2012-11-16,"AZTECA LAWN SERVICE, INC.",1109 N. HARVARD,,OKLAHOMA CITY,OK,73127,"SUZANNE MILLER / WORK SOLUTIONS USA, LLC",AUSTIN,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10.0,10,8.12,HR,8.12,HR
2505,C-12046-58221,2012-02-21,2012-02-15,CERTIFIED,H-2B,GA,2012-02-01,2012-11-30,"IRON HORSE FARMS OF GEORGIA, LLC",14885 E BLUFF,,MILTON,GA,30004,"CRAIG MCDOUGAL/WILLIAM VELIE ATTORNEYS AT LAW, PLL",NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,1.0,1,9.68,HR,9.68,HR
2506,C-12046-58222,2012-02-21,2012-02-15,PARTIAL CERTIFIED,H-2B,NY,2012-04-02,2012-12-15,"GARY DUFF DESIGNS, INC.",487 FURROWS ROAD,,HOLBROOK,NY,11741,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",13.0,12,9.2,HR,9.2,HR
2507,C-12046-58223,2012-02-21,2012-02-15,PARTIAL CERTIFIED,H-2B,FL,2012-04-02,2012-11-30,"ALL PRO LAND CARE OF TALLAHASSEE, INC.",PO BOX 38355,,TALLAHASSEE,FL,32315,"ELIZABETH D. WHITLEY/ MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25.0,20,8.18,HR,8.18,HR
2508,C-12046-58225,2012-02-21,2012-02-15,CERTIFIED,H-2B,VA,2012-04-02,2012-12-13,CLIPPER'S INC. - NOVA,PO BOX 220833,,CHANTILLY,VA,20171,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",50.0,50,8.84,HR,8.84,HR
2509,C-12046-58226,2012-02-21,2012-02-15,CERTIFIED,H-2B,TX,2012-02-01,2012-11-30,CLASSIC TEJAS CONSTRUCTION INC,PO BOX 429,,EULESS,TX,76039,RITA ROMERO/ FEDERATION OF EMPLOYERS AND WORKERS O,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",20.0,20,8.29,HR,8.29,HR
2510,C-12046-58230,2012-02-21,2012-02-15,CERTIFIED,H-2B,PA,2012-03-01,2012-12-20,"J & J LAWN AND LANDSCAPING, INC.",206 RAVENWOOD ROAD,,EXTON,PA,19341,"ELIZABETH D. WHITLEY / MASLABOR H2B,LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10.0,10,9.54,HR,9.54,HR
2511,C-12046-58232,2012-02-21,2012-02-15,CERTIFIED,H-2B,MT,2012-05-01,2012-10-31,KELLY MIDWEST VENTURES  DBA KELLY INN/CLUBHOUSE IN,P.O. BOX 1745,,WEST YELLOWSTONE,MT,59758,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,8.0,8,8.22,HR,8.22,HR
2512,C-12046-58233,2012-02-21,2012-02-15,PARTIAL CERTIFIED,H-2B,MA,2012-05-15,2012-10-15,THE WIANNO CLUB,PO BOX 249,107 SEA VIEW AVENUE,OSTERVILLE,MA,2655,"JANE NICHOLS BISHOP/ PEAK SEASON WORKFORCE, A DIVI",MASHPEE,MA,305.281-010,Cook,352013.0,"Cooks, Private Household",COOK,16.0,15,13.32,HR,13.32,HR
