,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
4640,A-07351-32225,2008-01-15 08:31:47,2007-12-13 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,CONTEMPORARY STONESCAPES LTD,11 JUILET LANE,,NORTHPORT,NY,11768,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,CONSTRUCTION WORKER I,17.0,448.0,WK,448.0,WK
4641,A-07351-32219,2008-01-15 08:32:23,2007-12-12 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-15 00:00:00,ALFIERI PAINTING & DECORATING,"575 UNDERHILL BLVD., SUITE 300",,SYOSSET,NY,11791,"U.S. AMERICANS, INC",888 BALDWIN DRIVE,WESTBURY,NY,"PAINTER HELPER, SHIPYARD",4.0,352.0,WK,352.0,WK
4642,A-07346-31902,2008-01-15 08:33:57,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,HUTCHISON LANDSCAPE SERVICES INC.,19 RED CREEK CIRCLE,,HAMPTON BAYS,NY,11946,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",4.0,338.0,WK,340.0,WK
4643,A-07360-32701,2008-01-15 08:35:37,2007-12-21 00:00:00,CERTIFIED,FL,2008-02-01 00:00:00,2008-10-25 00:00:00,"NORTH AMERICAN MANAGEMENT, INC.",169  FLAGLER STREET,,MIAMI,FL,33131,"PAUL ZARLENGO, ATTORNEY AT LAW","600 S. CHERRY ST., SUITE 305",DENVER,CO,"CLEANER, HOUSEKEEPING",75.0,7.37,HR,7.37,HR
4644,A-07331-30524,2008-01-15 08:43:58,2007-11-26 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-11-30 00:00:00,BINDER POOLS INC,P.O. BOX 493,36 N. FERRY ROAD,SHELTER ISLAND,NY,11964,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,JANITOR,9.0,8.02,HR,321.0,HR
4645,A-08003-33378,2008-01-15 08:54:20,2007-12-31 00:00:00,CERTIFIED,NY,2008-03-15 00:00:00,2008-12-25 00:00:00,"RITCHIE BROTHERS SLATE COMPANY, INC.","ROUTE 22A, #156, P.O. BOX 202",,MIDDLE GRANDVILLE,NY,12849,STEVEN MCKAY / MICOSTA ENTERPRISES,3007 ROUTE 20,HUDSON,NY,ROCK SPLITTER,10.0,10.0,HR,10.0,HR
4646,A-07347-32077,2008-01-15 08:58:21,2007-12-11 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-11-30 00:00:00,D.G.T. INC,17 MILLER ROAD,,FARMINGDALE,NY,11735,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",6.0,8.46,HR,340.0,HR
4647,A-07346-31886,2008-01-15 09:11:44,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,BEDOYA BROTHERS LANDSCAPING INC,PO BOX 1723,,E. QUOGUE,NY,11942,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",2.0,338.4,WK,340.0,WK
4648,A-07346-31894,2008-01-15 09:14:20,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,STINCHI LANDSCAPING LLC,666 PLEASURE DR.,,FLANDERS,NY,11901,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",4.0,8.46,HR,8.5,HR
4649,A-07346-31893,2008-01-15 09:16:09,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,FRANK ABBATIELLO LANDSCAPING,23 NEWBROOK LANE,,E. NORTHPORT,NY,11731,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",3.0,338.0,WK,340.0,WK
4650,A-07345-31844,2008-01-15 09:26:00,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,HOFNECHTS HORTICULTURAL  SERVICES INC.,183 WEST 18TH STREET,,DEER PARK,NY,11729,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",5.0,338.0,WK,340.0,WK
4651,A-07346-31878,2008-01-15 09:29:01,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,WALTER RICHARDS,PO BOX 3041,,SHELTER ISLAND HTS,NY,11965,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",6.0,338.4,WK,340.0,WK
4652,A-07346-31895,2008-01-15 09:31:12,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,ROCCO ABBATIELLO LANDSCAPING INC.,1916 PLYMOUTH DRIVE,,WESTBURY,NY,11590,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",3.0,338.0,WK,340.0,WK
4653,A-07345-31847,2008-01-15 09:33:37,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,MANORVILLE LANDSCAPING INC.,P.O. BOX 1031,,WATER MILL,NY,11976,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",4.0,338.0,HR,340.0,HR
4654,A-07346-31901,2008-01-15 09:36:13,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,CLEMENTE PRESTOLINO LANDSCAPE CONTRACTOR,1024 BOWLING GREEN DRIVE,,WESTBURY,NY,11590,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",3.0,8.46,HR,8.5,HR
4655,A-07347-32069,2008-01-15 09:38:12,2007-12-11 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-11-30 00:00:00,BRIAN MOZER PAINTING INC,PO BOX 1602,,SOUTHOLD,NY,11971,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,"PAINTER HELPER, SHIPYARD",3.0,8.05,HR,352.0,HR
4656,A-07346-31906,2008-01-15 09:39:35,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,GIOVANNI BURO LANDSCAPING,766 PLEASANT AVENUE,,WESTBURY,NY,11590,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",3.0,8.46,HR,8.5,HR
4657,A-07347-32044,2008-01-15 09:40:55,2007-12-11 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,VIGLIOTTI RECYCLING CORP,100 URBAN AVENUE,,WESTBURY,NY,11590,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,HORTICULTURAL WORKER II,5.0,8.05,HR,322.0,HR
4658,C-07340-31372,2008-01-15 09:41:28,2007-12-05 00:00:00,DENIED,LA,2008-03-01 00:00:00,2008-12-31 00:00:00,B & D CONTRACTING INC.,6430 WEST PARK AVE,,HOUMA,LA,70364,NORMA LINDA VEGA,ORANGE GENERAL CO.,LAS VEGAS,NV,"WELDER, COMBINATION",0.0,13.42,HR,13.42,HR
4659,A-07346-31909,2008-01-15 09:44:45,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,FORT HILL ESTATES INC.,277 BROADWAY,,HUNTINGTON STATION,NY,11746,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",8.0,338.4,HR,340.0,HR
4660,A-07346-31866,2008-01-15 09:55:33,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,LOOKIN GOOD LANDSCAPE,20 ANNANIAS AVENUE,,PATCHOGUE,NY,11772,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",2.0,338.4,WK,340.0,WK
4661,A-07346-31898,2008-01-15 09:56:11,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,R.C. COMPLETE LANDSCAPING,96 WOLCOTT ROAD,,LEVITTOWN,NY,11756,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",4.0,8.46,HR,8.5,HR
4662,A-07353-32371,2008-01-15 09:58:18,2007-12-17 00:00:00,CERTIFIED,MA,2008-03-15 00:00:00,2008-12-15 00:00:00,CINN CORP D/B/A  COONAMESSETT INN,311 GIFFORD ST.,,FALMOUTH,MA,2540,"JOSE A. VAZQUEZ, ESQ","FERREIRA & VAZQUEZ, ATTORNEYS AT LAW",FALMOUTH,MA,"WAITER/WAITRESS, INFORMAL",21.0,7.73,HR,8.0,HR
4663,A-07347-32072,2008-01-15 10:00:09,2007-12-11 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,WHITMORE WORSLEY INC,4 HARDSCRABBLE COURT,,EAST HAMPTON,NY,11937,U.S. AMERICANS INC,888 BALDWIN DRIVE,WESTBURY,NY,HORTICULTURAL WORKER II,20.0,8.05,HR,322.0,HR
4664,A-07346-31904,2008-01-15 10:01:15,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,TOTAL LAWN CARE,23 OLD HILLS LN.,,GREENLAWN,NY,11740,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",4.0,8.46,HR,8.5,HR
4665,A-07346-31865,2008-01-15 10:03:38,2007-12-10 00:00:00,CERTIFIED,NY,2008-03-01 00:00:00,2008-12-20 00:00:00,DAVID GREENE ESTATE CARE INC,37 OCEAN VIEW PARKWAY,,SOUTHHAMPTON,NY,11968,U.S. AMERICANS INC.,888 BALDWIN DRIVE,WESTBURY,NY,"LABORER, LANDSCAPE",8.0,8.46,HR,8.5,HR
4666,A-07365-33185,2008-01-15 10:06:58,2007-12-26 00:00:00,CERTIFIED,PA,2008-03-15 00:00:00,2008-12-07 00:00:00,"DONALD PELL, INC",P.O. BOX 407,,SOUTHEASTERN,PA,19399,"INTERNATIONAL PERSONNEL RESOURCES, INC",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",6.0,8.79,HR,8.79,HR
4667,A-07347-31986,2008-01-15 10:10:15,2007-12-11 00:00:00,CERTIFIED,RI,2008-03-15 00:00:00,2008-11-30 00:00:00,HYATT REGENCY HOTEL - NEWPORT,ONE GOAT ISLAND,,NEWPORT,RI,2480,MATHEW E. HEFNER,RESOURCE STAFFING INTERNATIONAL LTD.,KILLINGTON,VT,KITCHEN HELPER,20.0,7.75,HR,8.25,HR
4668,A-07365-33184,2008-01-15 10:14:09,2007-12-26 00:00:00,CERTIFIED,PA,2008-03-15 00:00:00,2008-12-15 00:00:00,"HINE & ASSOCIATES, INC.",P.O. BOX 947,,OAKS,PA,19456,"INTERNATIONAL PERSONNEL RESOURCES, INC.",PO BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",8.0,8.79,HR,8.79,HR
4669,A-07340-31484,2008-01-15 10:15:34,2007-12-06 00:00:00,CERTIFIED,DE,2008-03-15 00:00:00,2008-12-20 00:00:00,"1ST IMPRESSION, INC.",P.O. BOX 461,,HOCKESSIN,DE,19707,"INTERNATIONAL PERSONNEL RESOURCES, INC.",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",20.0,8.88,HR,8.88,HR
4670,A-07340-31453,2008-01-15 10:16:48,2007-12-05 00:00:00,CERTIFIED,NJ,2008-03-15 00:00:00,2008-12-15 00:00:00,EXLEYS LANDSCAPE SERVICE & NURSERY INC.,1535 TANYARD RD,,SEWELL,NJ,8080,"INTERNATIONAL PERSONNEL RESOURCES, INC.",P.O.  BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",8.0,8.38,HR,8.38,HR
4671,A-07365-33200,2008-01-15 10:41:32,2007-12-26 00:00:00,CERTIFIED,MA,2008-03-15 00:00:00,2008-12-15 00:00:00,NANTUCKET ISLAND RESORTS,P.O. BOX 1139,,NANTUCKET,MA,2554,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTHPORT,MA,COOK,5.0,10.86,HR,10.86,HR
4672,A-08008-33937,2008-01-15 10:43:42,2008-01-04 00:00:00,PARTIAL CERTIFIED,MA,2008-03-15 00:00:00,2008-11-30 00:00:00,"WAVERLY LANDSCAPE ASSOCIATES, INC.",1010 PLEASANT STREET,,BELMONT,MA,2478,"BRIAN T. O'NEILL, MARY ELLEN RYAN AND/OR BRIAN T. ","LAW OFFICE OF BRIAN T. O'NEILL, P.C.",BOSTON,MA,"LABORER, LANDSCAPE",75.0,9.8,HR,9.8,HR
4673,A-07361-32954,2008-01-15 10:47:33,2007-12-26 00:00:00,CERTIFIED,MA,2008-03-15 00:00:00,2008-12-15 00:00:00,"OCEAN VIEW MANAGEMENT, INC. DBA EDGEWATER BEACH RE",PO BOX 568,,DENNISPORT,MA,2639,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTHPORT,MA,"MAINTENANCE REPAIRER, BUILDING",5.0,11.67,HR,11.67,HR
4674,A-07365-33204,2008-01-15 10:51:05,2007-12-26 00:00:00,CERTIFIED,PA,2008-03-15 00:00:00,2008-12-20 00:00:00,"BUCK ENTERPRISES & LANDSCAPING, INC.",PO BOX 26122,,COLLEGEVILLE,PA,19426,"INTERNATIONAL PERSONNEL RESOURCES, INC",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",10.0,8.79,HR,8.79,HR
4675,A-07365-33203,2008-01-15 10:54:42,2007-12-26 00:00:00,CERTIFIED,MA,2008-03-15 00:00:00,2008-12-15 00:00:00,NANTUCKET ISLAND RESORTS,P.O. BOX 1139,,NANTUCKET,MA,2554,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTHPORT,MA,DINING ROOM ATTENDANT,30.0,7.51,HR,8.0,HR
4676,A-08007-33627,2008-01-15 10:58:24,2007-12-31 00:00:00,CERTIFIED,NC,2008-03-01 00:00:00,2008-11-30 00:00:00,TN STAFFING SOLUTIONS,P.O. BOX 637,,PARIS,TN,38242,,,,,FAST FOODS WORKER,22.0,6.1,HR,7.0,HR
4677,A-08010-34267,2008-01-15 11:05:48,2007-01-08 00:00:00,CERTIFIED,MD,2008-03-15 00:00:00,2008-12-15 00:00:00,CHAPEL HILLS FARM,4350 CHAPEL ROAD,,PERRY HALL,MD,21128,"AMIGOS LABOR SOLUTIONS, INC.","3141 HOOD ST., SUITE 440",DALLAS,TX,"LABORER, LANDSCAPE",6.0,8.45,HR,8.48,HR
4678,A-07361-32905,2008-01-15 11:07:44,2007-12-26 00:00:00,CERTIFIED,NC,2008-03-15 00:00:00,2008-11-30 00:00:00,"ORR CONTRACTING, INC.",P.O. BOX 310,4058 SWEETWATER RD.,ROBBINSVILLE,NC,28771,"GINNY MUILENBURG, LABOR CONSULTANTS INTERNATIONAL",P. O. BOX 775,POST FALLS,ID,HIGHWAY MAINTENANCE WORKER,25.0,9.22,HR,9.22,HR
4679,A-08008-33757,2008-01-15 11:10:11,2007-12-31 00:00:00,CERTIFIED,MA,2008-03-18 00:00:00,2008-12-18 00:00:00,MONTANO'S RESTAURANT,P.O. BOX  718,,NORTH TRUTO,MA,2652,MARK CARCHIDI,"ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH,MA,"FOOD ASSEMBLER, KITCHEN",11.0,8.5,HR,8.5,HR
4680,C-07362-33113,2008-01-15 11:12:13,2007-12-27 00:00:00,CERTIFIED,CO,2008-03-15 00:00:00,2008-12-20 00:00:00,PHILLIPS STONE COMPANY,7850 UTE HWY,,LONGMONT,CO,80503,SNAKE RIVER FARMERS ASSOCIATION,PO BOX 797,RUPERT,ID,QUARRY PLUG AND FEATHER DRILLER,5.0,10.69,HR,12.5,HR
4681,A-07355-32672,2008-01-15 11:12:37,2007-12-21 00:00:00,CERTIFIED,MA,2008-03-15 00:00:00,2008-10-30 00:00:00,"FISHACK CORPORATION, DBA JT'S SEAFOOD",P.O. BOX 932,,BREWSTER,MA,2631,"ANTIOCH ASSOCIATES USA II, INC","MARK CARCHIDI,",YARMOUTH PORT,MA,FAST FOODS WORKER,9.0,7.94,HR,8.0,HR
4682,C-08010-34163,2008-01-15 11:16:19,2008-01-07 00:00:00,CERTIFIED,MO,2008-03-01 00:00:00,2008-12-15 00:00:00,"TIGER TURF OF MID-MISSOURI, LLC",503 E. NIFONG BLVD.,STE. 1 #118,COLUMBIA,MO,65201,JOHN MCNAMARA,"THE MCNAMARA FIRM, LP",AUSTIN,TX,"LABORER, LANDSCAPE",5.0,8.04,HR,10.0,HR
4683,A-08010-34269,2008-01-15 11:20:33,2008-01-08 00:00:00,CERTIFIED,MD,2008-03-01 00:00:00,2008-11-30 00:00:00,"BLADES, INC.",1020 NORTH KRESSON STREET,,BALTIMORE,MD,21205,FEDERATION OF EMPLOYERS AND,WORKERS  OF AMERICA,BAY CITY,TX,"LABORER, LANDSCAPE",16.0,8.45,HR,8.45,HR
4684,C-08002-33248,2008-01-15 11:23:21,2007-12-27 00:00:00,CERTIFIED,MO,2008-03-15 00:00:00,2009-01-01 00:00:00,PROSCAPE LANDSCAPING,4525 ROCK CREEK ROAD,,HIGH RIDGE,MO,63049,GINNY MUILENBURG,LABOR CONSULTANTS INTERNATIONAL,POST FALLS,ID,"LABORER, LANDSCAPE",10.0,7.88,HR,7.88,HR
4685,C-08002-33244,2008-01-15 11:24:45,2007-12-27 00:00:00,CERTIFIED,MO,2008-03-01 00:00:00,2008-11-30 00:00:00,CLEAN CUT SERVICES LLC,407 DOUGLAS DR,,ASHLAND,MO,65010,TODD MILLER,10410 STONEWIND PL,SAN ANTONIO,TX,"LABORER, LANDSCAPE",2.0,8.04,HR,8.04,HR
4686,C-07361-32990,2008-01-15 11:29:14,2007-12-21 00:00:00,PARTIAL CERTIFIED,CO,2008-02-01 00:00:00,2008-12-01 00:00:00,"KORBY LANDSCAPE, LLC","3201 EAST MULBERRY, UNIT S",,FORT COLLINS,CO,80524,ROBERT D KERSHAW,"3355 BEE CAVES RD., STE 307",AUSTIN,TX,"LABORER, LANDSCAPE",8.0,8.64,HR,8.64,HR
4687,A-07365-33209,2008-01-15 11:29:47,2007-12-26 00:00:00,CERTIFIED,PA,2008-03-15 00:00:00,2008-11-30 00:00:00,CHESTER VALLEY GOLF CLUB,430  SWEDESFORD ROAD,,MALVERN,PA,19355,"INTERNATIONAL PERSONNEL RESOURCES, INC",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",12.0,8.79,HR,8.79,HR
4688,C-07361-32862,2008-01-15 11:30:32,2007-12-18 00:00:00,CERTIFIED,CO,2008-03-15 00:00:00,2008-11-15 00:00:00,"BEE- LINE SPRINKLER, INC",275 SOUTH THIRD AVE,,BRIGHTON,CO,80601,FEDERATION OF EMPLOYERS AND WORKERS  OF AMERICA,2901 BUCKS BAYOU ROAD,BAY CITY,TX,"LABORER, LANDSCAPE",8.0,8.51,HR,8.51,HR
4689,A-08010-34323,2008-01-15 11:31:22,2008-01-08 00:00:00,CERTIFIED,TN,2008-03-01 00:00:00,2008-12-31 00:00:00,GONDOLIER PIZZA & ITALIAN RESTAURANT,774 HWY. 321 NORTH,,LENOIR CITY,TN,37771,NORMA LINDA VEGA,ORANGE GENERAL CO.,LAS VEGAS,NV,COOK HELPER,5.0,6.32,HR,7.45,HR
4690,C-07360-32774,2008-01-15 11:32:20,2007-12-18 00:00:00,CERTIFIED,AZ,2008-02-01 00:00:00,2008-11-30 00:00:00,"LANDSCAPES UNLIMITED, LLC",1201 ARIES DRIVE,,LINCOLN,NE,68512,GRACE KAN,"KAN LAW, P.C.",IRVING,TX,"LABORER, LANDSCAPE",15.0,7.32,HR,7.32,HR
4691,C-08003-33353,2008-01-15 11:39:24,2007-12-28 00:00:00,CERTIFIED,TX,2008-02-10 00:00:00,2008-12-10 00:00:00,FALLAS LANDSCAPE LTD.,2215 SOUTHVIEW,,WYLIE,TX,75098,ERIN L. MARTINEZ,"MARTINEZ & MARTINEZ, PLLC",DALLAS,TX,"LABORER, LANDSCAPE",55.0,7.27,HR,7.27,HR
4692,C-07362-33120,2008-01-15 11:42:05,2007-12-27 00:00:00,CERTIFIED,CO,2008-03-01 00:00:00,2009-02-28 00:00:00,FRUITA/GRAND JUNCTION BODY AND PAINT,2488 COMMERCE BLVD,,GRAND JUNCTION,CO,81505,"JENNIFER M. SMITH, ESQ.","LEAVENWORTH & KARP, P.C.",GLENWOOD SPRINGS,CO,"PAINT SPRAYER, SANDBLASTER",7.0,10.6,HR,10.6,HR
4693,C-07340-31353,2008-01-15 11:42:23,2007-12-05 00:00:00,DENIED,LA,2008-03-01 00:00:00,2008-12-31 00:00:00,B & D CONTRACTING INC.,6430 WEST PARK AVE,,HOUMA,LA,70364,NORMA LINDA VEGA,ORANGE GENERAL CO.,LAS VEGAS,NV,"WELDER, COMBINATION",0.0,14.02,HR,15.85,HR
4694,A-07334-30857,2008-01-15 11:44:02,2007-11-29 00:00:00,DENIED,NH,2007-11-15 00:00:00,2008-03-30 00:00:00,MOUNTAIN CLUB ON LOON,90 LOON MOUNTAIN ROAD,,LINCOLN,NH,3251,"LINDA TURNER, ADNIL SERVICES, INC.",PO BOX 569,BRUNSWICK,ME,"CLEANER, HOUSEKEEPING",0.0,8.4,HR,9.04,HR
4695,A-08010-34239,2008-01-15 11:48:16,2008-01-08 00:00:00,CERTIFIED,MD,2008-03-15 00:00:00,2008-11-30 00:00:00,"EVERGREEN ALLIANCE GOLF LIMITED, LP DBA MOUNTAIN B",4851 LBJ. SUITE 600,,DALLAS,TX,75244,"INTERNATIONAL PERSONNEL RESOURCES, INC",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",10.0,8.45,HR,8.45,HR
4696,C-07361-32988,2008-01-15 11:48:28,2007-12-21 00:00:00,CERTIFIED,CO,2008-03-01 00:00:00,2008-11-30 00:00:00,"LONE EAGLE ENTERPRISES, LLC",P.O. BOX 5530,,DILLON,CO,80435,"ERIC A. FISHER, ESQ.",PO BOX 4865,FRISCO,CO,ROOFER,4.0,16.78,HR,17.0,HR
4697,C-08003-33462,2008-01-15 11:48:53,2007-12-31 00:00:00,DENIED,TX,2008-02-16 00:00:00,2008-12-15 00:00:00,ROYAL WOK INC. DBA ROYAL WOK CHINESE RESTAURANT,"2560ROYAL LANE, #100",,DALLAS,TX,75229,"YU-JU CHANG,ATTORNEY AT LAW","12700 HILLCREST ROAD, SUITE 271",DALLAS,TX,CHEF,0.0,16.7,HR,16.7,HR
4698,C-07361-32982,2008-01-15 11:56:02,2007-12-21 00:00:00,CERTIFIED,CO,2008-03-01 00:00:00,2008-12-30 00:00:00,"PEAK TO PEAK MAINTENANCE, INC.",P.O. BOX 7399-205,,BREKENRIDGE,CO,80424,ERIC A. FISHER,"619 MAIN ST., PO BOX 4865",FRISCO,CO,PAINTER,10.0,12.47,HR,12.47,HR
4699,C-07362-33119,2008-01-15 12:03:57,2007-12-27 00:00:00,DENIED,AZ,2008-02-15 00:00:00,2009-01-30 00:00:00,ELITE LANDSCAPING LLC,3042 S BRANDING IRON CT,,YUMA,AZ,85364,,,,,"LABORER, LANDSCAPE",0.0,6.75,HR,7.0,HR
4700,A-07353-32427,2008-01-15 12:12:14,2007-12-18 00:00:00,CERTIFIED,VA,2008-02-15 00:00:00,2008-12-15 00:00:00,IMAGE WORKS LANDSCAPE MANAGEMENT,6401 LITTLE OX ROAD,,FAIRFAX STATION,VA,22039,"MAS LABOR H2B, LLC  ELIZABETH D. WHITLEY",650 FRONT STREET / P.O. BOX 507,LOVINGSTON,VA,"LABORER, LANDSCAPE",20.0,8.65,HR,8.65,HR
4701,A-07361-32974,2008-01-15 12:13:20,2007-12-26 00:00:00,CERTIFIED,MA,2008-03-15 00:00:00,2008-12-15 00:00:00,"BHMV PROPERTY COMPANY, LLC DBA INN AT BLUEBERRY HI","1045 FIRST AVE, SUITE #100",,KING OF PRUSSIA,PA,19406,"MARK CARCHIDI, ANTIOCH ASSOCIATES USA II, INC.",86 WILLOW STREET,YARMOUTH PORT,MA,"CLEANER, HOUSEKEEPING",7.0,8.39,HR,8.39,HR
4702,A-07362-33129,2008-01-15 12:15:02,2007-12-26 00:00:00,CERTIFIED,PA,2008-03-15 00:00:00,2008-11-30 00:00:00,"RIVERVIEW LANDSCAPING AND TREE SERVICE, INC.",1554 PAOLI PIKE,#319,WEST CHESTER,PA,19380,"INTERNATIONAL PERSONNEL RESOURCES, INC",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",6.0,8.79,HR,8.79,HR
4703,A-07365-33199,2008-01-15 12:16:48,2007-12-26 00:00:00,CERTIFIED,PA,2008-03-15 00:00:00,2008-11-15 00:00:00,PHILADELPHIA COUNTRY CLUB,1601 SPRING MILL ROAD,,GLADWYNE,PA,19035,"INTERNATIONAL PERSONNEL RESOURCES, INC",P.O. BOX 1507,WEST CHESTER,PA,"LABORER, LANDSCAPE",20.0,8.79,HR,8.79,HR
4704,C-08008-33895,2008-01-15 12:17:43,2008-01-04 00:00:00,CERTIFIED,TX,2008-03-20 00:00:00,2008-11-26 00:00:00,SILVERLEAF HILL COUNTRY RESORT,17545 FM 306,,CANYON LAKE,TX,78133,JOHN W. VINSON,"3625 MANCHACA RD, SUITE 101",AUSTIN,TX,HOUSEKEEPER,25.0,6.05,HR,8.0,HR
4705,C-08008-33901,2008-01-15 12:20:26,2008-01-04 00:00:00,CERTIFIED,TX,2008-03-01 00:00:00,2008-12-31 00:00:00,"ASSURANCE PROFESSIONAL CONTRACTORS, INC.",20000 HWY 48,,BROWNSVILLE,TX,78523,BELINDA RODRIGUEZ,PRO SERVICES,SAN ANTONIO,TX,PIPE FITTER,100.0,10.19,HR,10.88,HR
4706,A-07352-32352,2008-01-15 12:21:29,2007-12-17 00:00:00,CERTIFIED,NJ,2008-03-15 00:00:00,2008-10-31 00:00:00,SIX FLAGS GREAT ADVENTURE,1 SIX FLAGS BOULEVARD,,JACKSON,NJ,8527,"JOHN W. VINSON, ATTORNEY-AT-LAW",3625 MANCHACA ROAD,AUSTIN,TX,AMUSEMENT PARK WORKER,220.0,6.89,HR,7.15,HR
4707,A-07346-31977,2008-01-15 12:23:38,2007-12-11 00:00:00,CERTIFIED,CT,2008-03-01 00:00:00,2008-12-15 00:00:00,"YARDAPES, INC.",5 OLD TOWN PARK RD. UNIT #25,,NEW MILFORD,CT,6776,"GINNY MUILENBURG, LABOR CONSULTANTS INTERNATIONAL",1810 E. SCHNEIDMILLER AVE. #350,PORT FALLS,ID,"LABORER, LANDSCAPE",15.0,10.3,HR,10.3,HR
