,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
1705,C-10363-52862,2011-01-20,2010-12-29,PARTIAL CERTIFIED,H-2B,NC,2011-03-01,2011-11-15,"ECOSCAPE SOLUTIONS GROUP, INC",P.O. BOX 3328,11010 METROMONT PARKWAY CHARLOTTE NC 28269,HUNTERSVILLE,NC,28070,MEREDITH W. BARNETTE,CHARLOTTE,NC,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",18.0,11,9.71,HR,9.71,HR
1706,C-11006-53098,2011-01-12,2011-01-06,CERTIFIED,H-2B,NC,2011-04-01,2011-12-01,"HEAVEN & EARTH LANDSCAPING, LLC",3102 SUN VALLEY,PO BOX 1800,INDIAN TRAIL,NC,28079,SARAH E FARRELL,VASS,NC,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",40.0,40,8.32,HR,8.32,HR
1707,C-11019-53455,2011-01-24,2011-01-18,CERTIFIED,H-2B,NC,2011-04-01,2012-01-31,"ECONOMY WATERPROOFING, INC.",9721 ATMORE STREET,,CHARLOTTE,NC,28205,ANGELA P. FAULK,ROUND ROCK,TX,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,30.0,30,,,,
1708,C-11026-53640,2011-02-01,2011-01-26,PARTIAL CERTIFIED,H-2B,NC,2011-04-01,2011-11-30,THE BYRD'S GROUP,7509 GRIER ROAD,,CHARLOTTE,NC,28213,ELIZABETH D. WHITLEY,LOVINGSTON,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",25.0,19,8.32,HR,8.32,HR
1709,C-10300-51368,2010-11-01,2010-10-27,PARTIAL CERTIFIED,H-2B,NC,2011-02-01,2011-11-30,PROVIDENCE LANDSCAPE GROUP,4901 BROOKSHIRE BLVD.,P.O. BOX 680908,CHARLOTTE,NC,28216,ELIZABETH D. WHITLEY,LOVINGSTON,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",30.0,26,8.32,HR,8.32,HR
1710,C-11055-54200,2011-03-25,2011-02-24,CERTIFIED,H-2B,NC,2011-04-01,2012-01-13,"ALCOWA, INC, DBA ATLANTIC COAST WATERPROOFING",7915 CHAPMAN STREET,,CHARLOTTE,NC,28216,ANGELA P. FAULK,ROUND ROCK,TX,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,30.0,30,,,,
1711,C-10356-52621,2011-01-19,2010-12-22,PARTIAL CERTIFIED,H-2B,NJ,2011-04-01,2011-11-18,"F.A. BARTLETT TREE EXPERTS COMPANY, INC. DBA BARTL",13768 HAMILTON ROAD,,CHARLOTTE,NC,28278,ERIC D. STEINER,BALTIMORE,MD,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",40.0,36,10.5,HR,10.5,HR
1712,C-11004-53051,2011-01-27,2011-01-04,PARTIAL CERTIFIED,H-2B,NC,2011-03-15,2011-10-31,REILLY ROAD FARMERS MARKET,445 N REILLY RD,,FAYETTEVILLE,NC,28303,SARAH E FARRELL,VASS,NC,272.357-022,"Salesperson, Horticultural and Nursery Products",412031.0,Retail Salespersons,"SALESPERSON, HORTICULTURAL AND NURSERY PRODUCTS",10.0,8,9.28,HR,9.28,HR
1713,C-11076-54482,2011-04-04,2011-03-17,PARTIAL CERTIFIED,H-2B,MN,2011-04-01,2011-11-15,GARCIA FOREST SERVICE LLC,444 E. BROAD AVE.,PO BOX 413,ROCKINGHAM,NC,28380,,,,452.687-010,Forest Worker,454011.0,Forest and Conservation Workers,FOREST WORKER,120.0,116,8.0,HR,8.0,HR
1714,C-11014-53381,2011-01-21,2011-01-14,CERTIFIED,H-2B,NC,2011-04-01,2011-11-30,GUNNELL INC DBA GUNNELL LANDSCAPING SERVICES,6305 TIMBER CREEK LANE,,WILMINGTON,NC,28411,APRIL MCKINNEY,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",5.0,5,8.04,HR,8.04,HR
1715,C-11220-55374,2011-08-22,2011-08-08,PARTIAL CERTIFIED,H-2B,NC,2011-10-10,2012-07-27,SEASHORE BUILDERS INC,208 NELSON PARK ROAD,5930 NC HIGHWAY 50,MAPLE HILL,NC,28454,DAVID NORMAN DONALDSON,BALD KNOB,AR,860.664-010,Carpenter I,472031.0,Carpenters,CARPENTER I,96.0,74,12.65,HR,12.65,HR
1716,C-10355-52556,2011-01-10,2010-12-21,CERTIFIED,H-2B,NC,2010-11-01,2011-05-31,GREEN OYSTER CO. INC.,PO BOX 3130,,SHALLOTTE,NC,28459,MALVERN C. BURNETT,NEW ORLEANS,LA,521.687-122,Shellfish Shucker,519198.0,Helpers--Production Workers,SHELLFISH SHUCKER,60.0,60,8.51,HR,8.51,HR
1717,C-11090-54633,2011-04-05,2011-03-31,CERTIFIED,H-2B,LA,2011-05-30,2012-01-15,"BRUNSWICK SEAFOOD INC, DBA DULARGE SEAFOOD PROCESS",PO BOX 3130,,SHALLOTE,NC,28459,MALVERN C. BURNETT,NEW ORLEANS,LA,521.686-050,Processor Helper,519198.0,Helpers--Production Workers,PROCESSOR HELPER,60.0,60,,,,
1718,C-10314-51659,2010-11-30,2010-11-10,PARTIAL CERTIFIED,H-2B,NC,2010-11-15,2011-05-31,PAMLICO PACKING COMPANY INC.,66 CROSS ROAD,,GRANTSBORO,NC,28529,,,,920.587-018,"Packager, Hand",537064.0,"Packers and Packagers, Hand","PACKAGER, HAND",48.0,47,7.98,HR,7.98,HR
1719,C-10273-51108,2010-11-03,2010-09-30,DENIED,H-2B,NC,2010-11-15,2011-05-31,"PAMLICO PACKING CO., INC.",66 CROSS ROAD,P O BOX 336,GRANTSBORO,NC,28529,,,,920.687-130,Packer,537064.0,"Packers and Packagers, Hand",PACKER,48.0,0,11.97,HR,11.97,HR
1720,C-10356-52586,2011-01-13,2010-12-22,CERTIFIED,H-2B,NC,2011-04-01,2011-12-31,PAMLICO PACKING CO INC,66 CROSS ROAD,,GRANTSBORO,NC,28529,,,,521.687-106,Sausage-Meat Trimmer,513022.0,"Meat, Poultry, and Fish Cutters and Trimmers",SAUSAGE MEAT TRIMMER,35.0,35,7.43,HR,7.43,HR
1721,C-11200-55255,2011-08-10,2011-07-19,CERTIFIED,H-2B,NC,2011-10-01,2012-07-31,"PAMLICO PACKING COMPANY, INC.",66 CROS ROAD,PO BOX 336,GRANTSBORO,NC,28529,,,,521.687-122,Shellfish Shucker,519198.0,Helpers--Production Workers,SHELLFISH SHUCKER,25.0,25,7.98,HR,7.98,HR
1722,C-10302-51432,2010-11-10,2010-10-29,CERTIFIED,H-2B,NC,2011-02-02,2011-12-01,"JACKSON'S LAWN & LANDSCAPING, INC.",1904 GUMBRANCH RD.,,JACKSONVILLE,NC,28540,DANIEL MARK KOWALSKI,AUSTIN,TX,406.687-010,Landscape Specialist,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE SPECIALIST,4.0,4,9.58,HR,9.58,HR
1723,C-11208-55315,2011-08-25,2011-07-27,DENIED,H-2B,NC,2011-07-31,2012-07-31,"A&W BUILDERS OF JACKSONVILLE, INC.",2840 HENDERSON DRIVE,,JACKSONVILLE,NC,28540,VICTORIA L. BLOCK,NEW BERN,NC,860.381-022,Carpenter,472031.0,Carpenters,CARPENTER,12.0,0,13.29,HR,13.29,HR
1724,C-10334-52066,2010-12-14,2010-11-30,CERTIFIED,H-2B,NC,2011-02-15,2011-11-01,MAINSCAPE INC - NC,2045 LEJEUNE BLVD.,,JACKSONVILLE,NC,28546,RITA ROMERO,BAY CITY,TX,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",27.0,27,8.31,HR,8.31,HR
1725,C-11157-54997,2011-06-27,2011-06-06,PARTIAL CERTIFIED,H-2B,NC,2011-07-15,2011-12-31,"B & J SEAFOOD CO., INC.",1101 HWY 70 EAST,P.O. BOX 3321,NEW BERN,NC,28560,EVELYN A. WRIGHT,ROSELAND,VA,525.687-126,Crab Meat Processor,513022.0,"Meat, Poultry, and Fish Cutters and Trimmers",CRAB MEAT PROCESSOR,40.0,32,7.43,HR,7.43,HR
1726,C-11208-55309,2011-08-02,2011-07-27,PARTIAL CERTIFIED,H-2B,NC,2011-11-01,2012-05-31,"FULCHER'S POINT PRIDE SEAFOOD, INC.",101 SOUTH AVENUE,P.O. BOX 250,ORIENTAL,NC,28571,EVELYN AMANDA WRIGHT,ROSELAND,VA,525.684-054,"Trimmer, Meat",513022.0,"Meat, Poultry, and Fish Cutters and Trimmers","TRIMMER, MEAT",80.0,77,7.43,HR,7.43,HR
1727,C-10356-52595,2011-01-12,2010-12-22,PARTIAL CERTIFIED,H-2B,NC,2011-04-01,2011-12-10,"R. G. SMITH LANDSCAPING, LTD.",5660 OLD HAYWOOD ROAD,,MILLS RIVER,NC,28579,EVELYN AMANDA WRIGHT/THE LABOR COMPANY LLC,ROSELAND,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",15.0,14,8.85,HR,8.85,HR
1728,C-10299-51344,2010-11-05,2010-10-26,PARTIAL CERTIFIED,H-2B,NC,2010-12-01,2011-03-01,BEECH MOUNTAIN RESORT INC,1007 BEECH MOUNTAIN PARKWAY,,BEECH MOUNTAIN,NC,28604,SARAH E FARRELL,VASS,NC,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,12.0,11,7.72,HR,7.72,HR
1729,C-11126-54855,2011-05-10,2011-05-06,PARTIAL CERTIFIED,H-2B,NC,2011-05-16,2011-11-30,MCMANUS FARMS & LANDSCAPING INC,500 OLD FARM RD,PO BOX 424,BANNER ELK,NC,28604,SARAH E FARRELL,VASS,NC,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10.0,9,8.2,HR,8.2,HR
1730,C-11056-54213,2011-03-11,2011-02-25,CERTIFIED,H-2B,NC,2011-05-01,2011-10-31,DIAMOND CREEK DEVELOPMENT LLC DBA DIAMOND CREEK,25 ROCK ROSE,,BANNER ELK,NC,28604,MATTHEW S DUNN,NEW YORK,NY,311.477-022,"Waiter/Waitress, Dining Car",353031.0,Waiters and Waitresses,"WAITER/WAITRESS, DINING CAR",6.0,6,10.0,HR,10.0,HR
1731,C-11056-54215,2011-03-11,2011-02-25,CERTIFIED,H-2B,NC,2011-05-01,2011-10-31,DIAMOND CREEK DEVELOPMENT LLC DBA DIAMOND CREEK,25 ROCK ROSE,,BANNER ELK,NC,28604,MATTHEW S DUNN,NEW YORK,NY,305.281-010,Cook,352013.0,"Cooks, Private Household",COOK,2.0,2,10.0,HR,10.0,HR
1732,C-11089-54616,2011-04-14,2011-03-30,CERTIFIED,H-2B,NC,2011-05-15,2011-10-31,DIAMOND CREEK DEVELOPMENT LLC DBA DIAMOND CREEK,25 ROCK ROSE,,BANNER ELK,NC,28604,MATTHEW S DUNN,NEW YORK,NY,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,1.0,1,10.68,HR,10.68,HR
1733,C-10319-51733,2010-11-29,2010-11-15,CERTIFIED,H-2B,NC,2011-02-15,2011-11-30,CAREFREE SERVICE CORPORATION,1846 US HWY 421 SOUTH,,BOONE,NC,28607,SARAH E FARRELL,VASS,NC,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",150.0,150,,,,
1734,C-11054-54177,2011-03-01,2011-02-23,CERTIFIED,H-2B,NC,2011-05-01,2011-10-31,GRANDFATHER GOLF AND COUNTRY CLUB,2120 HWY 105 SOUTH,P.O.BOX 368,LINVILLE,NC,28646,PETER PETRINA,GARNERVILLE,NY,311.477-018,"Waiter/Waitress, Bar",353031.0,Waiters and Waitresses,"WAITER/WAITRESS, BAR",16.0,16,7.49,HR,7.49,HR
1735,C-10351-52391,2010-12-21,2010-12-17,PARTIAL CERTIFIED,H-2B,NC,2011-03-15,2011-12-15,"TRIPLE H SERVICES, LLC",953 HORNEY ROAD  PO BOX 639,,NEWLAND,NC,28657,GINNY MUILENBURG,COEUR D'ALENE,ID,406.687-010,Landscape Specialist,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE SPECIALIST,65.0,63,,,,
1736,C-10356-52613,2010-12-28,2010-12-22,CERTIFIED,H-2B,NC,2011-03-15,2011-11-20,HIGH COUNTRY LABOR SERVICE,714 OLD MONTEZUMA ROAD,PO BOX 263,NEWLAND,NC,28657,GINNY MUILENBURG,COEUR D'ALENE,ID,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",30.0,30,8.2,HR,8.2,HR
1737,C-11076-54476,2011-04-01,2011-03-17,CERTIFIED,H-2B,NC,2011-04-26,2011-12-15,"TRIPLE H SERVICES, LLC",953 HORNEY ROAD,PO BOX 639,NEWLAND,NC,28657,GINNY MUILENBERG,COEUR D'ALENE,ID,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",13.0,13,8.2,HR,8.2,HR
1738,C-11195-55214,2011-07-29,2011-07-14,CERTIFIED,H-2B,NC,2011-10-01,2012-03-19,"EDWIN R. HARRIS SILVERSMITH, INC.",127 PAT NIXON ROAD,,STATE ROAD,NC,28676,JOHN L. PINNIX,RALEIGH,NC,704.582-010,"Engraver, Machine II",519194.0,Etchers and Engravers,"ENGRAVER, MACHINE II",4.0,4,,,,
1739,C-10363-52854,2011-01-20,2010-12-29,CERTIFIED,H-2B,NC,2011-04-01,2011-11-30,"NORTHWEST LAWN CARE, INC.",445 WADE E. VANNOY DRIVE,,WEST JEFFERSON,NC,28694,EVELYN AMANDA WRIGHT,ROSELAND,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",25.0,25,8.23,HR,8.5,HR
1740,C-10326-51937,2010-12-07,2010-11-22,PARTIAL CERTIFIED,H-2B,NC,2011-02-15,2011-12-15,"HIDDEN CREEK CONTRACTOR, INC.",6301 NC 261 SUITE A,,BAKERSVILLE,NC,28705,EVELYN AMANDA WRIGHT,ROSELAND,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",200.0,191,8.2,HR,8.2,HR
1741,C-11038-53895,2011-02-28,2011-02-07,PARTIAL CERTIFIED,H-2B,NC,2011-05-01,2011-10-31,MOUNTAIN AIR COUNTRY CLUB,P.O. BOX 220,,BURNSVILLE,NC,28714,SAMAN MOVASSAGHI,MIRAMAR,FL,311.677-018,Dining Room Attendant,359011.0,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,10.0,9,8.14,HR,8.14,HR
1742,C-11026-53639,2011-02-01,2011-01-26,PARTIAL CERTIFIED,H-2B,NC,2011-04-25,2011-11-05,"CEDAR CREEK RACQUET CLUB, INC.",42 RACQUET CLUB DRIVE,P.O. BOX 1805,CASHIERS,NC,28717,EVELYN AMANDA WRIGHT,ROSELAND,VA,311.472-010,Fast-Foods Worker,353021.0,"Combined Food Preparation and Serving Workers, Including Fast Food",FAST FOODS WORKER,10.0,8,7.38,HR,8.5,HR
1743,C-11042-53978,2011-03-07,2011-02-11,CERTIFIED,H-2B,NC,2011-04-25,2011-11-30,WADE HAMPTON GOLF CLUB INC.,HIGHWAY 107 SOUTH,,CASHIERS,NC,28717,JAY C. RUBY,ATLANTA,GA,313.131-026,Sous Chef,351011.0,Chefs and Head Cooks,SOUS CHEF,2.0,2,12.0,HR,12.0,HR
1744,C-11042-53977,2011-03-07,2011-02-11,CERTIFIED,H-2B,NC,2011-04-25,2011-11-30,WADE HAMPTON GOLF CLUB INC.,HIGHWAY 107 SOUTH,,CASHIERS,NC,28717,JAY C. RUBY,ATLANTA,GA,350.677-030,Waiter/Waitress,353031.0,Waiters and Waitresses,WAITER/WAITRESS,12.0,12,10.0,HR,10.0,HR
1745,C-11042-53989,2011-03-07,2011-02-11,CERTIFIED,H-2B,NC,2011-04-25,2011-11-30,WADE HAMPTON GOLF CLUB INC.,HIGHWAY 107 SOUTH,,CASHIERS,NC,28717,JAY C. RUBY,ATLANTA,GA,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,8.0,8,10.68,HR,10.68,HR
1746,C-11042-53994,2011-03-07,2011-02-11,CERTIFIED,H-2B,NC,2011-04-25,2011-11-30,WADE HAMPTON GOLF CLUB INC.,HIGHWAY 107 SOUTH,,CASHIERS,NC,28717,JAY C. RUBY,ATLANTA,GA,305.281-010,Cook,352013.0,"Cooks, Private Household",COOK,6.0,6,10.0,HR,10.0,HR
1747,C-11080-54503,2011-03-23,2011-03-21,CERTIFIED,H-2B,NC,2011-04-01,2011-12-05,HIGH HAMPTON INC,1525 HWY 107 SOUTH,P.O. BOX 338,CASHIERS,NC,28717,SARAH E. FARRELL,VASS,NC,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",15.0,15,7.55,HR,7.55,HR
1748,C-11088-54602,2011-04-01,2011-03-29,CERTIFIED,H-2B,NC,2011-04-10,2011-12-05,HIGH HAMPTON INC,1525 HWY 107 SOUTH,P.O. BOX 338,CASHIERS,NC,28717,SARAH E FARRELL,VASS,NC,350.677-030,Waiter/Waitress,353031.0,Waiters and Waitresses,WAITER/WAITRESS,15.0,15,,HR,7.49,HR
1749,C-10285-51180,2010-10-15,2010-10-12,CERTIFIED,H-2B,NC,2010-10-30,2011-04-30,"ARCH HOTELS, INC. DBA ECONOLODGE RIVERSEDGE HOTELS",20 RIVER ROAD,,CHEROKEE,NC,28719,MICHAEL DAVID HEFNER,PITTSFIELD,VT,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,7.0,7,,,,
1750,C-10361-52803,2010-12-30,2010-12-27,PARTIAL CERTIFIED,H-2B,NC,2011-04-01,2011-12-15,"RHODES BROTHERS PAVING, INC.",3033 HIGHLANDS ROAD,,FRANKLIN,NC,28734,"ROBERT LEE WINGFIELD /AMIGO'S LABOR SOLUTIONS, INC",DALLAS,TX,929.687-030,Material Handler,537062.0,"Laborers and Freight, Stock, and Material Movers, Hand",MATERIAL HANDLER,20.0,11,8.52,HR,8.52,HR
1751,C-11070-54408,2011-03-22,2011-03-11,PARTIAL CERTIFIED,H-2B,NC,2011-04-25,2011-11-01,HIGHLANDS FALLS COUNTRY CLUB,1 CLUB DRIVE,,HIGHLANDS,NC,28741,,,,311.677-018,Dining Room Attendant,359011.0,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,10.0,9,7.27,HR,7.5,HR
1752,C-11070-54405,2011-03-16,2011-03-11,CERTIFIED,H-2B,NC,2011-04-25,2011-11-01,HIGHLANDS FALLS COUNTRY CLUB,1 CLUB DRIVE,,HIGHLANDS,NC,28741,,,,313.361-014,Cook,352014.0,"Cooks, Restaurant",COOK,10.0,10,7.37,HR,7.5,HR
1753,C-10349-52271,2010-12-20,2010-12-15,PARTIAL CERTIFIED,H-2B,NC,2011-03-01,2011-11-30,"ORR CONTRACTING, INC.",4058 SWEETWATER ROAD   P O BOX 310,,ROBBINSIVLLE,NC,28771,GINNY MUILENBURG,COEUR D'ALENE,ID,899.684-014,Highway-Maintenance Worker,474051.0,Highway Maintenance Workers,HIGHWAY MAINTENANCE WORKER,26.0,24,,,,
1754,C-10322-51870,2010-11-24,2010-11-18,CERTIFIED,H-2B,NC,2011-02-10,2011-11-30,"LOVIN CONTRACTING COMPANY , INC.",88 STATE SHED ROAD,PO BOX 758,ROBBINSVILLE,NC,28771,GINNY MUILENBURG,COEUR D'ALENE,ID,899.684-014,Highway-Maintenance Worker,474051.0,Highway Maintenance Workers,HIGHWAY MAINTENANCE WORKER,30.0,30,9.86,HR,9.86,HR
1755,C-11059-54262,2011-04-08,2011-02-28,DENIED,H-2B,NC,2011-04-26,2011-11-15,"BLUE WATERS GROUP, INC. DBA BLUE WATERS MOUNTAIN L",292 PINE RIDGE ROAD,,ROBBINSVILLE,NC,28771,,,,311.472-010,Fast-Foods Worker,353021.0,"Combined Food Preparation and Serving Workers, Including Fast Food",FAST FOODS WORKER,1.0,0,350.0,WK,350.0,WK
1756,C-11059-54237,2011-03-04,2011-02-28,CERTIFIED,H-2B,NC,2011-05-01,2011-10-31,"THE COUNTRY CLUB OF SAPPHIRE VALLEY, INC.",120 HANDICAP DRIVE,"P.O. BOX 1100, CASHIERS, NC  28717",SAPPHIRE,NC,28774,EVELYN AMANDA WRIGHT,ROSELAND,VA,305.281-010,Cook,352013.0,"Cooks, Private Household",COOK,10.0,10,12.0,HR,12.0,HR
1757,C-11059-54238,2011-03-04,2011-02-28,CERTIFIED,H-2B,NC,2011-05-01,2011-10-31,"THE COUNTRY CLUB OF SAPPHIRE  VALLEY, INC.",120 HANDICAP DRIVE,"P. O. BOX 1100, CASHIERS, NC 28717",SAPPHIRE,NC,28774,EVELYN AMANDA WRIGHT/THE LABOR COMPANY LLC,ROSELAND,VA,350.677-030,Waiter/Waitress,353031.0,Waiters and Waitresses,WAITER/WAITRESS,10.0,10,10.0,HR,10.0,HR
1758,C-11131-54876,2011-05-24,2011-05-11,CERTIFIED,H-2B,NC,2011-06-09,2012-01-09,BILTMORE COMPANY,ONE NORTH PACK SQUARE,,ASHEVILLE,NC,28801,JOHN MCNAMARA,AUSTIN,TX,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",14.0,14,7.68,HR,9.0,HR
1759,C-11131-54878,2011-06-01,2011-05-11,CERTIFIED,H-2B,NC,2011-06-09,2012-01-09,BILTMORE COMPANY,ONE NORTH PACK SQUARE,,ASHEVILLE,NC,28801,JOHN MCNAMARA,AUSTIN,TX,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,30.0,30,8.5,HR,8.5,HR
1760,C-11195-55228,2011-08-02,2011-07-14,DENIED,H-2B,SC,2011-09-01,2012-04-01,"SPRINGDALE OUTDOOR SERVICES, INC.",141 MONTGOMERY RIDGE LANE FORMERLY 430 BLYTHEWOOD,PO BOX 1015,BLYTHEWOOD,SC,29016,,,,406.134-014,"Supervisor, Landscape",371012.0,"First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers","SUPERVISOR, LANDSCAPE",1.0,0,,,,
1761,C-10319-51730,2010-12-01,2010-11-15,CERTIFIED,H-2B,SC,2010-11-30,2011-04-01,SHADWELL FARM LLC,1100 CHESTNUT STREET,,CAMDEN,SC,29020,"RON KATIRAEI, ESQ.",JACKSON HEIGHTS,NY,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,15.0,15,9.0,HR,9.0,HR
1762,C-10361-52731,2010-12-30,2010-12-27,CERTIFIED,H-2B,SC,2011-03-01,2011-12-01,UNICORN STABLE,200 KNIGHTS HILL RD,,CAMDEN,SC,29021,"CRAIG MCDOUGAL MCDOUGAL/ WILLIAM VELIE, ATTORNEYS",NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,7.0,7,7.58,HR,7.58,HR
1763,C-11026-53642,2011-01-31,2011-01-26,PARTIAL CERTIFIED,H-2B,SC,2011-03-01,2011-11-30,WOODS PLUS INC,45 N. MAIN STREET,PO BOX 408,GREELEYVILLE,SC,29056,SARAH E FARRELL,VASS,NC,408.684-014,"Sprayer, Hand",373012.0,"Pesticide Handlers, Sprayers, and Applicators, Vegetation","SPRAYER, HAND",45.0,38,10.39,HR,10.39,HR
1764,C-11028-53690,2011-02-04,2011-01-28,PARTIAL CERTIFIED,H-2B,GA,2011-03-01,2011-11-30,WOODS PLUS INC,45 N MAIN STREET,P.O. BOX 408,GREELEYVILLE,SC,29056,SARAH E FARRELL,VASS,NC,168.267-098,Pesticide-Control Inspector,131041.0,"Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation",PESTICIDE CONTROL INSPECTOR,30.0,26,13.13,HR,13.13,HR
1765,C-10323-51917,2010-12-08,2010-11-19,PARTIAL CERTIFIED,H-2B,SC,2010-10-01,2011-08-01,"SCOTTS GARDEN CENTER, LLC",1128 OLD CHEROKEE ROAD,,LEXINGTON,SC,29072,,,,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12.0,11,10.92,HR,10.92,HR
1766,C-11130-54871,2011-06-08,2011-05-10,DENIED,H-2B,AL,2011-05-01,2011-11-01,"NATURCHEM, INC.",270 BRUNER ROAD,,LEXINGTON,SC,29072,ELIZABETH DIANE ALVAREZ,DALLAS,TX,408.684-014,"Sprayer, Hand",373012.0,"Pesticide Handlers, Sprayers, and Applicators, Vegetation","SPRAYER, HAND",78.0,0,7.59,HR,7.59,HR
1767,C-11130-54874,2011-06-29,2011-05-10,DENIED,H-2B,SC,2011-05-01,2011-11-01,"NATURCHEM, INC.",270 BRUNER ROAD,,LEXINGTON,SC,29072,ELIZABETH DIANE ALVAREZ-BINGHAM,DALLAS,TX,408.131-010,"Supervisor, Spray, Lawn and Tree Service",371012.0,"First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers","SUPERVISOR, SPRAY, LAWN AND TREE SERVICE",8.0,0,14.06,HR,14.06,HR
1768,C-11010-53223,2011-01-31,2011-01-10,PARTIAL CERTIFIED,H-2B,SC,2011-04-01,2012-02-01,"WALTER P RAWL & SONS, INC",824 FAIRVIEW ROAD,,PELION,SC,29123,SARAH E FARRELL,VASS,NC,920.587-018,"Packager, Hand",537064.0,"Packers and Packagers, Hand","PACKAGER, HAND",60.0,45,7.78,HR,7.78,HR
1769,C-11024-53570,2011-01-27,2011-01-24,PARTIAL CERTIFIED,H-2B,SC,2011-04-01,2011-11-30,RIVER FALLS PLANTATION,100 PLAYER BLVD,,DUNCAN,SC,29334,SARAH E. FARRELL,VASS,NC,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",20.0,11,8.24,HR,8.24,HR
