,FY,CASE_NUMBER,DECISION_DATE,VISA_CLASS,SUBMITTED_DATE,CASE_STATUS,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,TRADE_NAME_DBA,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,EMPLOYER_COUNTRY,EMPLOYER_PROVINCE,EMPLOYER_PHONE,EMPLOYER_PHONE_EXT,AGENT_POC_EMPLOYER_REP_BY_AGENT,LAWFIRM_NAME,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,SOC_CODE,SOC_NAME,NAICS_CODE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,BASIC_RATE_OF_PAY,OVERTIME_RATE_FROM,OVERTIME_RATE_TO,PAY_RANGE_UNIT,SUPERVISE_OTHER_EMP,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUM_MONTHS_TRAINING,NAME_REQUIRED_TRAINING,EMP_EXPERIENCE_REQD,EMP_EXP_NUM_MONTHS,WORKSITE_CITY,WORKSITE_COUNTY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,SWA_NAME,JOB_IDNUMBER,JOB_START_DATE,JOB_END_DATE
4521,2017,H-400-16365-268114,2017-03-10,H-2B,2017-01-03,Certification,2017-04-01,2017-11-30,"Maddox Irrigation, Inc.",,46800 Erb Drive,,Macomb,MI,48042,UNITED STATES OF AMERICA,,586-421-1900,,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Lawn Sprinkler Installer,37-3011,Landscaping and Groundskeeping Workers,22131.0,12.0,12.0,Y,Seasonal,40,08:00 AM,05:00 PM,$13.36,20.04,,Hour,N,,None,,,N,,N,,,N,,Macomb,Macomb,MI,48042,Y,,,,
4522,2017,H-400-16365-316613,2017-02-14,H-2B,2017-01-01,Certification,2017-04-01,2017-11-30,"American Decorating, Inc.","American Decorating , Inc & Construction",361 Renner Drive,,Elgin,IL,60123,UNITED STATES OF AMERICA,,630-837-6545,,Y,"LAW OFFICE OF MICHELE CONTRERAS, LLC",MICHELE CONTRERAS,Cherry Hill,NJ,Carpenter Helpers,47-3012,Helpers--Carpenters,236118.0,25.0,25.0,Y,Peakload,40,08:00 AM,05:00 PM,$14.11,21.17,,Hour,N,,None,,,N,,N,,,N,,Elgin,Kane,IL,60123,Y,,,,
4523,2017,H-400-16365-317059,2017-03-23,H-2B,2017-01-11,Certification,2017-04-01,2017-12-31,Genaro Garcia,Southwest Racing Stables,93 N. Harvey Road,,Greenwood,IN,46143,UNITED STATES OF AMERICA,,502-807-7012,,Y,"WILLIAM VELIE, ATTORNEY AT LAW, PLLC",Craig McDougal,NORMAN,OK,Thoroughbred Racehorse Groom,39-2021,Nonfarm Animal Caretakers,711212.0,10.0,10.0,Y,Seasonal,40,05:00 AM,05:00 PM,$10.39,15.59,15.59,Hour,N,,None,,,N,,N,,,Y,1.0,Shelbyville,Shelby,IN,46176,N,,,,
4524,2017,H-400-16365-317156,2017-01-27,H-2B,2017-01-01,Certification,2017-04-01,2017-10-15,CNLP INC,CAPE NEDDICK LOBSTER POUND HARBORSIDE RESTAURANT,PO BOX ONE,605 SHORE ROAD,CAPE NEDDICK,ME,03902,UNITED STATES OF AMERICA,,207-363-5471,,Y,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,"COOKS, SHORT ORDER",35-2015,"Cooks, Short Order",721110.0,4.0,4.0,Y,Seasonal,40,12:00 PM,07:00 PM,$10.7,16.05,16.05,Hour,N,,None,,,N,,N,,,N,,CAPE NEDDICK,YORK,ME,03902,N,,,,
4525,2017,H-400-16365-318683,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2017-12-30,"B&H MASONRY, INC.",,507 NORTH ROOSEVELT,P.O. BOX 909,ABERDEEN,SD,57401,UNITED STATES OF AMERICA,,605-226-2215,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,GENERAL CONSTRUCTION LABORER,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons,",23814.0,5.0,5.0,Y,Peakload,40,08:00 AM,05:00 PM,$14.48,21.72,21.72,Hour,N,,None,,,N,,N,,,N,,ABERDEEN,BROWN,SD,57401,Y,,,,
4526,2017,H-400-16365-319391,2017-01-24,H-2B,2017-01-01,Withdrawn,2017-04-01,2017-11-30,MANUEL CALLE,MAINTENANCE BY MANUEL,7 GORDAN STREET,,EAST HAMPTON,NY,11937,UNITED STATES OF AMERICA,,631-327-7403,,Y,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,LANDSCAPE LABORER,37-3011,Landscaping and Groundskeeping Workers,332212.0,2.0,,Y,Seasonal,40,08:00 AM,04:00 PM,$15.8,23.7,23.7,Hour,N,,None,,NONE,N,,N,,,N,,EAST HAMPTON,SUFFOLK,NY,11937,Y,,,,
4527,2017,H-400-16365-321598,2017-02-14,H-2B,2017-01-01,Certification,2017-04-01,2017-11-30,"REITHOFFER SHOWS, INC",,9022 WIGGINS RD,"[MAIL: PO BOX 1080, GIBSONTON, FL 33534]",GIBSONTON,FL,33534,UNITED STATES OF AMERICA,,813-422-0074,,Y,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Attendants - Traveling Ca,39-3091,Amusement and Recreation Attendants,711190.0,70.0,70.0,Y,Seasonal,40,01:00 PM,10:00 PM,$336.8,0.0,0.0,Week,N,,None,,,N,,N,,,N,,Ft. Myers,Lee,FL,33917,Y,,,,
4528,2017,H-400-16365-325644,2017-02-22,H-2B,2017-01-02,Certification,2017-04-01,2017-11-27,"SGL Contractors, LLC",dba Shan-Gri-La Farm,6176 Haring Road,,Perkasie,PA,18944,UNITED STATES OF AMERICA,,215-766-7208,,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,4.0,4.0,Y,Seasonal,40,08:00 AM,04:30 PM,$14.39,21.59,,Hour,N,,None,,,N,,N,,,N,,Perkasie,Bucks,PA,18944,Y,,,,
4529,2017,H-400-16365-333720,2017-01-26,H-2B,2017-01-01,Certification,2017-04-01,2017-10-31,IOTB INC,,PO BOX 700,7 OCEAN AVENUE,YORK BEACH,ME,03910,UNITED STATES OF AMERICA,,207-641-7039,,Y,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,DINING ROOM ATTENDANT,35-9011,Dining Room and Cafeteria Attendants and Bartender,722310.0,2.0,2.0,Y,Seasonal,35,12:00 PM,07:00 PM,$10.05,15.08,15.08,Hour,N,,None,,NONE,N,,N,,,Y,1.0,YORK BEACH,YORK,ME,03910,N,,,,
4530,2017,H-400-16365-335444,2017-02-17,H-2B,2017-01-01,Certification,2017-04-01,2018-01-07,"ROCKWELL AMUSEMENTS & PROMOTIONS, INC",,10 RED OAK DRIVE,"[MAIL: PO BOX 338, NORTH SCITUATE, RI 02857]",JOHNSTON,RI,02919-0000,UNITED STATES OF AMERICA,,401-934-1560,,Y,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Attendants - Traveling Ca,39-3091,Amusement and Recreation Attendants,713990.0,85.0,85.0,Y,Seasonal,40,01:00 PM,10:00 PM,$400.,,,Week,N,,None,,,N,,N,,,N,,Johnston,Providence,RI,02919,Y,,,,
4531,2017,H-400-16365-337232,2017-02-01,H-2B,2017-01-01,Certification,2017-04-01,2017-11-29,Galyn's Galley,,17 Main Street,P.O Box 411,Bar Harbor,ME,04609,UNITED STATES OF AMERICA,,207-288-9706,,Y,"LAW OFFICE OF MICHELE CONTRERAS, LLC",MICHELE CONTRERAS,Cherry Hill,NJ,Kitchen Worker,35-9021.00,Dishwashers,722110.0,8.0,8.0,Y,Seasonal,40,08:30 AM,04:00 PM,$9.55,14.33,,Hour,N,,None,,,N,,N,,,N,,Bar Harbor,Hancock,ME,04609,N,,,,
4532,2017,H-400-16365-340461,2017-02-28,H-2B,2017-01-03,Certification,2017-04-01,2018-01-02,Benbow Valley Investments,dba Benbow Historic Inn,445 Lake Benbow Drive,,Garberville,CA,95542,UNITED STATES OF AMERICA,,707-923-2124,170.0,Y,"MAS Labor  H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Food Line Prep Worker,35-2021,Food Preparation Workers,721110.0,3.0,3.0,Y,Peakload,40,07:00 AM,03:30 PM,$10.66,15.99,,Hour,N,,None,,,N,,N,,,Y,3.0,Garberville,Humboldt,CA,95542,N,,,,
4533,2017,H-400-16365-345796,2017-02-28,H-2B,2017-01-01,Certification Expired,2017-04-01,2017-05-15,Jasper Construction Services Inc.,,928 N 19th Avenue,,Newton,IA,50208,UNITED STATES OF AMERICA,,641-792-7088,,Y,THE BERNARD FIRM P.L.C.,AARON BERNARD,AMES,IA,Concrete Construction Laborer,47-2061,Construction Laborers,238110.0,8.0,8.0,Y,Seasonal,40,07:00 AM,07:00 PM,$19.22,28.83,,Hour,N,,None,,,N,,N,,,Y,2.0,Des Moines,Polk,IA,50314,Y,,,,
4534,2017,H-400-16365-351435,2017-04-06,H-2B,2017-01-12,Withdrawn,2017-04-01,2017-10-31,"B-Stone, LLC",,999 Castlewood Drive,,Franktown,CO,80116,UNITED STATES OF AMERICA,,719-980-3276,,Y,ELKIND ALTERMAN HARSTON PC,KOBY POLASKI,DENVER,CO,Stone Puller,47-5051,"Rock Splitters, Quarry",21231.0,10.0,,Y,Seasonal,40,08:00 AM,05:00 PM,$16.77,,,Hour,N,,None,,,N,,N,,,N,,Garita,San Miguel,NM,88421,N,,,,
4535,2017,H-400-16365-361620,2017-03-08,H-2B,2017-01-06,Certification Expired,2017-04-01,2017-07-31,"Landscapes Unlimited, LLC",,1201 Aries Drive,,Lincoln,NE,68512,UNITED STATES OF AMERICA,,402-423-6653,,Y,"KAN LAW, PC",GRACE KAN,FARMERS BRANCH,TX,Landscape Laborer II,37-3011,Landscaping and Groundskeeping Workers,237990.0,44.0,44.0,Y,Seasonal,40,06:00 AM,02:30 PM,$11.76,17.64,,Hour,N,,None,,,N,,N,,,Y,6.0,Orlando,Orange,FL,32804,Y,,,,
4536,2017,H-400-16365-371247,2017-02-17,H-2B,2017-01-03,Certification,2017-04-01,2017-12-15,"Young's Landscape Management, Inc.",,323 Main Street,P.O. Box 298  Moorestown NJ  08057,Lumberton,NJ,08048,UNITED STATES OF AMERICA,,856-303-2828,,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,20.0,20.0,Y,Seasonal,35,07:00 AM,02:30 PM,$11.89,17.84,,Hour,N,,None,,,N,,N,,,N,,Lumberton,Burlington,NJ,08048,Y,,,,
4537,2017,H-400-16365-378050,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2017-12-18,"HEINSEL, LLC",COMFORT SUITES,1333 N. ELK VALE ROAD,,RAPID CITY,SD,57703,UNITED STATES OF AMERICA,,605-791-2345,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,HOUSEKEEPER,37-2012,Maids and Housekeeping Cleaners,721110.0,10.0,10.0,Y,Peakload,40,08:00 AM,05:00 PM,$9.7,14.55,14.55,Hour,N,,None,,,N,,N,,,N,,RAPID CITY,PENNINGTON,SD,57703,N,,,,
4538,2017,H-400-16365-383351,2017-04-14,H-2B,2017-01-03,Denied,2017-04-01,2017-10-31,"Suburban Solutions Moving & Transport, LLC",,3000 Oak Drive,,Kensington,MD,20895,UNITED STATES OF AMERICA,,202-603-3232,,Y,LABORQUEST USA,THOMAS ROBINSON,WELLINGTON,FL,Crew Member,53-7062,"Laborers and Freight, Stock, and Material Movers,",484210.0,7.0,,Y,Peakload,40,09:00 AM,05:00 PM,$13.81,20.71,20.71,Hour,N,,None,,,N,,N,,,Y,1.0,Kensington,MONTGOMERY,MD,20895,Y,,,,
4539,2017,H-400-16365-400751,2017-02-28,H-2B,2017-01-02,Certification,2017-04-01,2017-12-31,Campbell Stables LLC,,9000 Page Ave,,Jackson,MI,49201,UNITED STATES OF AMERICA,,313-310-8562,,Y,"WILLIAM VELIE, ATTORNEY AT LAW, PLLC",Craig McDougal,NORMAN,OK,Thoroughbred Horse Groom,39-2021,Nonfarm Animal Caretakers,711212.0,4.0,4.0,Y,Seasonal,40,05:00 AM,05:00 PM,$10.3,15.45,15.45,Hour,N,,None,,,N,,N,,,Y,1.0,North Randall,Cuyahoga,OH,44128,N,,,,
4540,2017,H-400-16365-402808,2017-04-03,H-2B,2017-01-06,Denied,2017-04-01,2017-12-15,"P & R Forestry, LLC",,2319 Holcomb Rd,,Ringgold,GA,30736,UNITED STATES OF AMERICA,,706-937-7116,,Y,LABOR CONSULTANTS INTERNATIONAL,STEPHEN WARD,COEUR D'ALENE,ID,Forestry Worker,45-4011,Forest and Conservation Workers,115310.0,30.0,,Y,Seasonal,35,07:00 AM,04:00 PM,$9.14,13.71,39.12,Hour,N,,None,,,N,,N,,,N,,Ringgold,Catoosa,GA,30736,Y,,,,
4541,2017,H-400-16365-404287,2017-02-14,H-2B,2017-01-01,Certification,2017-04-01,2017-11-29,Galyn's Galley,,17 Main Street,P.O Box 411,Bar Harbor,ME,04609,UNITED STATES OF AMERICA,,207-288-9706,,Y,Law Office of Michele Contreras,Michele Contreras,Cherry Hill,NJ,Cook,35-2014,"Cooks, Restaurant",722110.0,5.0,5.0,Y,Seasonal,40,08:30 AM,03:30 PM,$11.03,16.55,,Hour,N,,None,,,N,,N,,,Y,12.0,Bar Harbor,Hancock,ME,04609,N,,,,
4542,2017,H-400-16365-409825,2017-02-06,H-2B,2017-01-01,Certification,2017-04-01,2017-11-30,Chris's Irrigation and Landscape,,630 Church St.,,Sulphur Springs,TX,75482,UNITED STATES OF AMERICA,,903-885-4885,,Y,ACTION VISA ASSISTANCE,LORI WHITTEN,WYLIE,TX,Landscape laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,14.0,14.0,Y,Seasonal,35,08:00 AM,05:00 PM,$12.77,19.16,,Hour,N,,None,,,N,,N,,,N,,Sulphur Springs,Hopkins,TX,75482,Y,,,,
4543,2017,H-400-16365-413392,2017-03-08,H-2B,2017-01-01,Certification,2017-04-01,2017-12-15,GAMMEX LLP,,1016 REVERE BEACH PKWY,APT. 414,CHELSEA,MA,02150,UNITED STATES OF AMERICA,,781-333-8758,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,WINDOW CLEANER,37-2011,"Janitors and Cleaners, Except Maids and",561720.0,3.0,3.0,Y,Peakload,40,08:00 AM,05:00 PM,$16.71,25.07,25.07,Hour,N,,None,,,N,,N,,,N,,CHELSEA,SUFFOLK,MA,02150,Y,,,,
4544,2017,H-400-16365-414444,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2017-11-10,VILLAGE BY THE SEA OWNERS ASSOCIATION INC,,PO BOX 1107,1373 POST ROAD,WELLS,ME,04090,UNITED STATES OF AMERICA,,207-646-1100,,Y,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,HOUSEKEEPING,37-2012,Maids and Housekeeping Cleaners,721110.0,7.0,7.0,Y,Peakload,35,08:00 AM,03:00 PM,$10.25,15.38,15.38,Hour,N,,None,,,N,,N,,,Y,1.0,WELLS,YORK,ME,04090,N,,,,
4545,2017,H-400-16365-417375,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2018-01-01,BILTMORE COMPANY,,ONE NORTH PACK SQUARE,,ASHEVILLE,NC,28801,UNITED STATES OF AMERICA,,828-225-6161,,Y,FISHER & PHILLIPS LLP,KIM THOMPSON,ATLANTA,GA,Steward,35-9021,Dishwashers,721110.0,32.0,32.0,Y,Peakload,35,07:00 AM,03:00 PM,$10.5,15.75,,Hour,N,,None,,,N,,N,,,N,,Asheville,Buncombe,NC,28803,N,,,,
4546,2017,H-400-16365-419453,2017-02-21,H-2B,2017-01-01,Certification,2017-04-01,2017-12-31,"King Construction & Overhead Door, Inc",,1205 N. Oak Street,,Iowa Falls,IA,50126,UNITED STATES OF AMERICA,,641-648-5464,,Y,THE BERNARD FIRM P.L.C.,AARON BERNARD,AMES,IA,Helpers Carpenters,47-3012,Helpers--Carpenters,238110.0,15.0,15.0,Y,Seasonal,40,07:30 AM,04:00 PM,$13.7,20.55,0.0,Hour,N,,None,,,N,,N,,,Y,3.0,Grundy Center,Grundy,IA,50368,Y,,,,
4547,2017,H-400-16365-426962,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2017-11-30,"FLAT RATE, INC.",,14515 485TH AVENUE,,BIG STONE CITY,SD,57216,UNITED STATES OF AMERICA,,605-862-6085,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,CONCRETE PUMP TRUCK OPERATOR,53-3032,Heavy and Tractor-Trailer Truck Drivers,238110.0,2.0,2.0,Y,Peakload,40,08:00 AM,05:00 PM,$21.38,32.07,32.07,Hour,N,,None,,,N,,N,,,Y,3.0,WEST FARGO,CASS,ND,58078,Y,,,,
4548,2017,H-400-16365-437621,2017-02-08,H-2B,2017-01-01,Certification,2017-04-01,2017-11-01,ROCKET MOTEL,,211 MT. RUSHMORE ROAD,,CUSTER,SD,57730,UNITED STATES OF AMERICA,,605-673-4401,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,HOUSEKEEPER,37-2012,Maids and Housekeeping Cleaners,72111.0,4.0,4.0,Y,Peakload,40,08:00 AM,05:00 PM,$9.7,14.55,14.55,Hour,N,,None,,,N,,N,,,N,,CUSTER,CUSTER,SD,57730,N,,,,
4549,2017,H-400-16365-443582,2017-02-10,H-2B,2017-01-01,Certification,2017-04-01,2017-10-31,"SMOKEY'S GREATER SHOWS, INC",,521 CUMMINGS ST.,"[MAIL: PO BOX 8066, BANGOR ME 04402]",SARASOTA,FL,34242-0000,UNITED STATES OF AMERICA,,941-685-4945,,Y,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Attendants - Traveling Ca,39-3091,Amusement and Recreation Attendants,711190.0,55.0,55.0,Y,Seasonal,40,01:00 PM,10:00 PM,$358.4,0.0,0.0,Week,N,,None,,,N,,N,,,N,,Topsham,Sagadahoc (Topsham),ME,04086,Y,,,,
4550,2017,H-400-16365-449715,2017-02-06,H-2B,2017-01-01,Certification,2017-04-01,2017-12-15,TECTA AMERICA-DAKOTAS,,2315 7TH AVENUE NORTH,,FARGO,ND,58102,UNITED STATES OF AMERICA,,701-639-2079,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,ROOFING HELPER,47-3016,Helpers--Roofers,238160.0,3.0,3.0,Y,Peakload,40,08:00 AM,05:00 PM,$16.25,24.38,24.38,Hour,N,,None,,,N,,N,,,N,,MANDAN,MORTON,ND,58554,Y,,,,
4551,2017,H-400-16365-468369,2017-03-06,H-2B,2017-01-01,Denied,2017-04-01,2017-12-20,"Horizon Lawn Management, Inc.",,7777 Wall Street,,Valley View,OH,44125,UNITED STATES OF AMERICA,,216-901-9727,,Y,"LAW OFFICE OF MICHELE CONTRERAS, LLC",MICHELE CONTRERAS,CHERRY HILL,NJ,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,15.0,,Y,Seasonal,35,08:00 AM,03:30 PM,$13.1,19.65,,Hour,N,,None,,,N,,N,,,N,,Valley View,CUYAHOGA,OH,44125,Y,,,,
4552,2017,H-400-16365-496878,2017-02-28,H-2B,2017-01-03,Certification,2017-04-01,2018-01-02,Benbow Valley Investments,dba Benbow Historic Inn,445 Lake Benbow Drive,,Garberville,CA,95542,UNITED STATES OF AMERICA,,707-923-2124,,Y,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Resort Desk Attendant,43-4081,"Hotel, Motel, and Resort Desk Clerks",721110.0,2.0,2.0,Y,Peakload,40,08:00 AM,04:00 PM,$12.26,18.39,,Hour,N,,None,,,N,,N,,,Y,3.0,Garberville,Humboldt,CA,95542,N,,,,
4553,2017,H-400-16365-502346,2017-01-27,H-2B,2017-01-01,Certification,2017-04-01,2017-11-15,CONARY COVE LOBSTER CO,,83 CONARY COVE ROAD,,DEER ISLE,ME,04627,UNITED STATES OF AMERICA,,207-348-6185,,Y,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,FISH PACKER,53-7064,"Packers and Packagers, Hand",332212.0,4.0,4.0,Y,Seasonal,40,08:00 AM,04:00 PM,$11.35,17.03,17.03,Hour,N,,None,,NONE,N,,N,,,Y,1.0,DEER ISLE,HANCOCK,ME,04627,N,,,,
4554,2017,H-400-16365-505374,2017-01-30,H-2B,2017-01-01,Certification,2017-04-01,2017-12-29,Premium Packing LLC,,131 Bait Alley,,Akers,LA,70421,UNITED STATES OF AMERICA,,985-386-2700,,Y,LABOR CONSULTANTS INTERNATIONAL,AMBER HELLER,COEUR D'ALENE,ID,Fish Cutters and Trimmers,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",311712.0,10.0,10.0,Y,Seasonal,35,09:00 AM,05:00 PM,$10.82,16.23,17.25,Hour,N,,None,,,N,,N,,,N,,Akers,Tangipahoa,LA,70421,N,,,,
4555,2017,H-400-16365-505555,2017-02-09,H-2B,2017-01-01,Certification,2017-04-01,2017-12-31,HMP Properties,,5388 Discovery Park Blvd  Suite 300,"P.O. Box 3535   Williamsburg, VA 23185",Williamsburg,VA,23188,UNITED STATES OF AMERICA,,757-229-9650,301.0,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Maids and Housekeeping Cleaners,37-2012,Maids and Housekeeping Cleaners,721110.0,20.0,20.0,Y,Peakload,35,09:00 AM,04:00 PM,$9.87,14.81,,Hour,N,,None,,,N,,N,,,N,,Williamsburg,York,VA,23185,Y,,,,
4556,2017,H-400-16365-505926,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2017-11-01,"POWDER HOUSE LODGE, LLC",POWDER HOUSE LODGE,24125 HIGHWAY 16A,P.O. BOX 714,KEYSTONE,SD,57751,UNITED STATES OF AMERICA,,605-666-4646,,Y,"H2 VISA CONSULTANTS, LLC",ROBERT MCCUBBIN,MISSOULA,MT,HOUSEKEEPER,37-2012,Maids and Housekeeping Cleaners,722110.0,12.0,12.0,Y,Seasonal,40,08:00 AM,05:00 PM,$9.7,14.55,14.55,Hour,N,,None,,,N,,N,,,N,,KEYSTONE,PENNINGTON,SD,57751,N,,,,
4557,2017,H-400-16365-507258,2017-03-21,H-2B,2017-01-11,Certification,2017-04-01,2017-12-31,Rancho Monarca LLC,,2397 Mt. Liberty Road,,Nashville,IN,47448,UNITED STATES OF AMERICA,,317-910-4186,,Y,"WILLIAM VELIE, ATTORNEY AT LAW, PLLC",Craig McDougal,NORMAN,OK,Thoroughbred Racehorse Groom,39-2021,Nonfarm Animal Caretakers,711212.0,10.0,10.0,Y,Seasonal,40,05:00 AM,05:00 PM,$10.39,15.59,15.59,Hour,N,,None,,,N,,N,,,Y,1.0,Shelbyville,Shelby,IN,46176,N,,,,
4558,2017,H-400-16365-519820,2017-02-06,H-2B,2017-01-01,Certification,2017-04-01,2017-11-30,SEASIDE IRRIGATION INC,,2488 MONTAUK HIGHWAY,,BRIDGEHAMPTON,NY,11932,UNITED STATES OF AMERICA,,631-902-9109,,Y,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,LANDSCAPE LABORER,37-3011,Landscaping and Groundskeeping Workers,332212.0,4.0,4.0,Y,Seasonal,40,08:00 AM,04:00 PM,$15.8,23.7,23.7,Hour,N,,None,,NONE,N,,N,,,N,,BRIDGEHAMPTON,SUFFOLK,NY,11932,Y,,,,
4559,2017,H-400-16365-523907,2017-03-01,H-2B,2017-01-05,Certification,2017-04-01,2017-11-30,Susan Cohen Design,,429 Town Lane,P.O. Box 882  Amagansett NY  11930,Amagansett,NY,11930,UNITED STATES OF AMERICA,,631-786-1964,,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Grounds/Maintenance Specialist,37-3011,Landscaping and Groundskeeping Workers,561730.0,10.0,10.0,Y,Seasonal,40,08:00 AM,04:30 PM,$15.79,23.69,,Hour,N,,None,,,N,,N,,,Y,3.0,East Hampton,Suffolk,NY,11937,Y,,,,
4560,2017,H-400-16365-525242,2017-02-07,H-2B,2017-01-01,Certification,2017-04-01,2017-12-01,Custom Lawn Care and Landscaping,,2411 US Highway 22 SW,,Washington Court House,OH,43160,UNITED STATES OF AMERICA,,740-333-1669,,Y,Law Office of Michele Contreras,Michele Contreras,Cherry Hill,NJ,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,15.0,15.0,Y,Seasonal,40,07:00 AM,04:00 PM,$12.57,18.86,,Hour,N,,None,,,N,,N,,,N,,Washington Church Hill,Fayette,OH,43160,Y,,,,
4561,2017,H-400-16365-530410,2017-03-01,H-2B,2017-01-02,Certification,2017-04-01,2017-12-20,"CAMP RIO VISTA, INC.",,175 RIO VISTA RD,,INGRAM,TX,78025,UNITED STATES OF AMERICA,,830-367-5353,,N,,,,,Grounds Keeper,37-3011,Landscaping and Groundskeeping Workers,721214.0,11.0,11.0,Y,Seasonal,40,08:00 AM,05:00 PM,$12.41,,,Hour,N,,None,,,N,,N,,,N,,INGRAM,KERR,TX,78025,N,,,,
4562,2017,H-400-16365-533774,2017-02-16,H-2B,2017-01-01,Certification,2017-04-01,2017-12-03,"Woodloch Pines, Inc.",dba Woodloch Pines Resort,731 Welcome Lake Road,,Hawley,PA,18428,UNITED STATES OF AMERICA,,570-685-8028,,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Grounds/Maintenance Specialist,37-3011,Landscaping and Groundskeeping Workers,7211.0,10.0,10.0,Y,Peakload,35,08:00 AM,04:00 PM,$13.64,20.46,,Hour,N,,None,,,N,,N,,,Y,3.0,Hawley,Pike,PA,18428,N,,,,
4563,2017,H-400-16365-558396,2017-01-02,H-2B,2017-01-01,Withdrawn,2017-04-01,2017-12-03,"Woodloch Pines, Inc.",dba Woodloch Pines Resort,731 Welcome Lake Road,,Hawley,PA,18428,UNITED STATES OF AMERICA,,570-685-8028,,Y,"MAS LABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Food Service Helpers,35-2021,Food Preparation Workers,721110.0,25.0,,Y,Peakload,35,08:00 AM,02:00 PM,$10.85,16.27,,Hour,N,,None,,,N,,N,,,Y,3.0,Hawley,Pike,PA,18428,Y,,,,
