,FY,CASE_NUMBER,DECISION_DATE,VISA_CLASS,SUBMITTED_DATE,CASE_STATUS,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,EMPLOYER_COUNTRY,EMPLOYER_PROVINCE,EMPLOYER_PHONE,EMPLOYER_PHONE_EXT,LAWFIRM_NAME,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,SOC_CODE,SOC_TITLE,NAIC_CODE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,OVERTIME_RATE_FROM,OVERTIME_RATE_TO,SUPERVISE_OTHER_EMP,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUM_MONTHS_TRAINING,NAME_REQUIRED_TRAINING,EMP_EXPERIENCE_REQD,EMP_EXP_NUM_MONTHS,WORKSITE_CITY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,SWA_NAME,JOB_IDNUMBER,JOB_START_DATE,JOB_END_DATE
2855,2016,H-400-15349-640733,2016-02-19,H-2B,2015-12-30,Certification,2016-03-15 00:00:00,2016-12-01,"Grace Brothers Landscaping, Inc.",12905 Ridge Road,,North Royalton,OH,44133,UNITED STATES OF AMERICA,,440-237-2577,,MAS LABOR H-2B,Elizabeth Whitley,LOVINGSTON,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,6.0,6.0,Y,Seasonal,$12.9,Hour,19.35,,N,,None,,,N,,N,,,N,,North Royalton,OH,44133,Y,,,,
2856,2016,H-400-15349-717958,2016-03-15,H-2B,2016-01-10,Certification,2016-04-01 00:00:00,2016-11-30,"Lifescape Associates, Inc.",3002 Walnut Street,,Denver,CO,80205,UNITED STATES OF AMERICA,,303-831-8310,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Strickland-Birkenstock,Frisco,TX,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,56173.0,32.0,32.0,Y,Peakload,$13.64,Hour,20.46,20.46,N,,None,,,N,,N,,,N,,,CO,,Y,,,,
2857,2016,H-400-15349-796850,2016-03-24,H-2B,2016-01-14,Certification,2016-04-01 00:00:00,2016-12-01,"Hatteras Realty, Inc.",41156 Highway 12,,Avon,NC,27915,UNITED STATES OF AMERICA,,800-428-8372,,PRACTICAL EMPLOYEE SOLUTIONS,VERONICA STRICKLAND-BIRKENSTOCK,FRISCO,TX,Housekeeper,37-2012,Maids and Housekeeping Cleaners,721110.0,14.0,14.0,Y,Peakload,$11.33,Hour,17.0,17.0,N,,None,,,N,,N,,,N,,Avon,NC,27915,N,,,,
2858,2016,H-400-15349-805187,2016-03-03,H-2B,2016-01-02,Certification,2016-04-01 00:00:00,2016-12-16,The Lingo Group Inc.,1170 Timber Lane,,Chalfont,PA,18914,UNITED STATES OF AMERICA,,215-343-7700,,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,20.0,20.0,Y,Seasonal,$15.11,Hour,22.67,,N,,None,,,N,,N,,,N,,Chalfont,PA,18914,Y,,,,
2859,2016,H-400-15349-878869,2016-03-24,H-2B,2015-12-17,Certification,2016-03-24 00:00:00,2016-11-30,"Lovin Contracting Co., Inc.",937 Tallulah Road,,Robbinsville,NC,28771,UNITED STATES OF AMERICA,,828-479-9462,,LABOR CONSULTANTS INTERNATIONAL,NICOLE WARD,COEUR D'ALENE,ID,"Lovin Contracting Co., Inc.",47-4051,Highway Maintenance Workers,561730.0,80.0,80.0,Y,Seasonal,$14.98,Hour,22.47,,N,,None,,,N,,N,,,N,,Robbinsville,NC,28771,Y,,,,
2860,2016,H-400-15349-908305,2016-03-17,H-2B,2015-12-17,Certification,2016-03-17 00:00:00,2016-12-03,Michael J Doak,4421 Beverly,,Dallas,TX,75205,UNITED STATES OF AMERICA,,214-973-3431,,MCGREGOR AND OBLAD PLLC,CHRISTOPHER CARLSTON,DALLAS,TX,Nanny,39-9011,Childcare Workers,624410.0,1.0,1.0,Y,One-Time Occurrence,$10.17,Hour,,,N,,None,,,N,,N,,,N,,dallas,TX,75205,N,,,,
2861,2016,H-400-15349-947398,2016-02-25,H-2B,2015-12-29,Partial Certification,2016-03-15 00:00:00,2016-11-30,"Landscape Management Service, Inc",9860 S 6116 W,,West Jordan,UT,84084,UNITED STATES OF AMERICA,,801-282-6303,,MARITZA NAVARRETE,MARITZA NAVARRETE,PLEASANT GROVE,UT,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,55.0,54.0,Y,Seasonal,$12.63,Hour,18.94,,N,,None,,,N,,N,,,Y,1.0,West Jordan,UT,84084,Y,,,,
2862,2016,H-400-15350-001623,2016-02-16,H-2B,2015-12-28,Denied,2016-03-12 00:00:00,2016-11-15,"Don Stewart Stables, Inc.",11150 NW 104th Place,,Reddick,FL,32686,UNITED STATES OF AMERICA,,352-861-7057,,"LAW OFFICE OF MICHELE CONTRERAS, LLC",MICHELE CONTRERAS,Moorestown,NJ,Horse Show Groomer,39-2021,Nonfarm Animal Caretakers,711219.0,9.0,,Y,Seasonal,$12.5,Hour,18.75,,N,,None,,,N,,N,,,Y,3.0,Reddick,FL,32686,Y,,,,
2863,2016,H-400-15350-017938,2016-04-08,H-2B,2016-01-02,Certification,2016-04-08 00:00:00,2016-11-30,Robertson Lawn Sprinkler Company,1050 East Cheyenne Rd,,Colorado Springs,CO,80905,UNITED STATES OF AMERICA,,719-635-8585,,FEDERATION OF EMPLOYERS AND WORKERS OF AMERICA,BRANDI COWAN,BAY CITY,TX,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,25.0,25.0,Y,Peakload,$12.34,Hour,18.51,,N,,None,,,N,,N,,,N,,Colorado Springs,CO,80905,Y,,,,
2864,2016,H-400-15350-028350,2016-02-12,H-2B,2015-12-17,Certification,2016-03-15 00:00:00,2016-12-14,"AARK Enterprises, Inc.",3429 Acy Road,"Mailing: PO Box 510, Vernon, FL 32462",Vernon,FL,32462,UNITED STATES OF AMERICA,,850-535-2227,,FEDERATION OF EMPLOYERS AND WORKERS OF AMERICA,BRANDI COWAN,BAY CITY,TX,Landscape Laborer,47-4051,Highway Maintenance Workers,561499.0,4.0,4.0,Y,Peakload,$14.12,Hour,21.18,,N,,None,,,N,,N,,,N,,Vernon,FL,32462,Y,,,,
2865,2016,H-400-15350-099631,2016-03-03,H-2B,2015-12-16,Certification,2016-03-03 00:00:00,2016-11-30,AS Services LLC,2401 Lou Hollow Pl.,,CEDAR PARK,TX,78613,UNITED STATES OF AMERICA,,512-259-2771,,ACTION VISA ASSISTANCE,LORI WHITTEN,WYLIE,TX,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,10.0,10.0,Y,Peakload,$11.84,Hour,17.76,,N,,None,,,N,,N,,,N,,CEDAR PARK,TX,78613,Y,,,,
2866,2016,H-400-15350-104559,2016-02-08,H-2B,2015-12-16,Certification,2016-03-15 00:00:00,2016-10-31,Cooks Sidewalk Cafe,6 South Beach Street,,NANTUCKET,MA,02554,UNITED STATES OF AMERICA,,774-236-9213,,"GLOBAL EMPLOYMENT SERVICES, INC",ROBERT LALTOO,YORK,ME,Fast Food and Counter Workers,35-3021,"Combined Food Preparation and Serving Workers,",722211.0,4.0,4.0,Y,Seasonal,$12.9,Hour,19.35,,N,,None,,,N,,N,,,Y,1.0,NANTUCKET,MA,02554,N,,,,
2867,2016,H-400-15350-111611,2016-03-01,H-2B,2016-01-03,Certification,2016-04-01 00:00:00,2016-12-01,"Greenworks Landscaping, Inc.",42660 John Mosby Highway,,Chantilly,VA,20152,UNITED STATES OF AMERICA,,703-327-2233,,"MAS LABOR H2-B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Grounds/Maintenance Specialist,37-3011,Landscaping and Groundskeeping Workers,561730.0,7.0,7.0,Y,Seasonal,$13.1,Hour,19.65,,N,,None,,,N,,N,,,Y,3.0,Chantilly,VA,20152,Y,,,,
2868,2016,H-400-15350-128029,2016-03-08,H-2B,2016-01-02,Certification,2016-04-01 00:00:00,2016-11-30,"Equis Endeavor, Inc.",21-50 Hempstead Turnpike,,Elmont,NY,11003,UNITED STATES OF AMERICA,,516-428-6634,,LAW OFFICES OF RON KATIRAEI,RON KATIRAEI,NEW YORK,NY,Stable Attendant,39-2021,Nonfarm Animal Caretakers,711219.0,18.0,18.0,Y,Peakload,$12.09,Hour,,,N,,None,,,N,,N,,,Y,1.0,Elmont,NY,11003,N,,,,
2869,2016,H-400-15350-136155,2016-03-14,H-2B,2015-12-16,Partial Certification,2016-03-14 00:00:00,2016-11-13,"MITCHELL BROTHER'S AND SON'S, INC",61401 HWY 11 NORTH,,SLIDELL,LA,70458-0000,UNITED STATES OF AMERICA,,504-914-5856,,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Mobile Carnival,39-3091,Amusement and Recreation Attendants,713990.0,40.0,39.0,Y,Seasonal,$355.6,Week,,,N,,None,,,N,,N,,,N,,Lake Charles,LA,70664,Y,,,,
2870,2016,H-400-15350-161721,2016-02-02,H-2B,2015-12-17,Certification,2016-03-01 00:00:00,2016-11-30,Vizion Construction and Landscaping LLC,1099 W. South Jordan Parkway,,South Jordan,UT,84096,UNITED STATES OF AMERICA,,801-495-3414,,FEDERATION OF EMPLOYERS AND WORKERS OF AMERICA,BRANDI COWAN,BAY CITY,TX,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,8.0,8.0,Y,Seasonal,$12.22,Hour,18.33,,N,,None,,,N,,N,,,N,,South Jordan,UT,84096,Y,,,,
2871,2016,H-400-15350-208427,2016-03-07,H-2B,2016-01-02,Certification,2016-04-01 00:00:00,2016-11-30,"Christophe Clement Racing Stable, Inc",21-50 Hempstead Turnpike,,Elmont,NY,11003,UNITED STATES OF AMERICA,,516-326-9540,,LAW OFFICES OF RON KATIRAEI,RON KATIRAEI,NEW YORK,NY,Stable Attendant,39-2021,Nonfarm Animal Caretakers,711219.0,26.0,26.0,Y,Peakload,$12.09,Hour,,,N,,None,,,N,,N,,,Y,1.0,Elmont,NY,11003,N,,,,
2872,2016,H-400-15350-210939,2016-01-27,H-2B,2015-12-18,Withdrawn,2016-05-01 00:00:00,2017-01-31,HOUSEHOLD EMPLOYER,1296 FERRY POINT RD,,VIRGINIA BEACH,VA,23464,UNITED STATES OF AMERICA,,914-409-5874,,,,,,AT HOME NANNY/ LANGUAGE TEACHER,39-9099,"Personal Care and Service Workers, All Other",5619.0,1.0,,Y,One-Time Occurrence,$250.,Week,0.0,0.0,N,,None,,,N,,N,,,N,,VIRGINIA RD,VA,23464,N,,,,
2873,2016,H-400-15350-212761,2016-02-03,H-2B,2015-12-16,Partial Certification,2016-03-15 00:00:00,2016-11-15,CHARLESTON HARBOR RESORT AND MARINA,20 PATRIOTS POINT RD,,MOUNT PLEASANT,SC,29464,UNITED STATES OF AMERICA,,843-826-0028,,"Global Employment Services, Inc.",Robert Laltoo,York,ME,Housekeeper,37-2012,Maids and Housekeeping Cleaners,721110.0,20.0,18.0,Y,Peakload,$9.55,Hour,14.33,,N,,None,,,N,,N,,,Y,1.0,Mt. Pleasant,SC,29464,N,,,,
2874,2016,H-400-15350-218761,2016-03-08,H-2B,2015-12-23,Certification,2016-03-15 00:00:00,2016-12-14,PETER VANMATER,170 Chablis Path,,SOUTHOLD,NY,11971,UNITED STATES OF AMERICA,,631-765-3826,,ZWAIK GILBERT and ASSOCIATES,MELINDA RUBIN,HAMPTON BAYS,NY,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,1.0,1.0,Y,Seasonal,$14.94,Hour,,,N,,None,,,N,,N,,,N,,Southold,NY,11971,Y,,,,
2875,2016,H-400-15350-247135,2016-02-12,H-2B,2015-12-16,Certification,2016-03-07 00:00:00,2016-12-06,DOOLAN AMUSEMENT COMPANY,4085 S.E. COVE RD,"[MAIL: 4331 S.E. HOPETOWN TERRACE, STUART, FL 34997]",STUART,FL,34997-0000,UNITED STATES OF AMERICA,,772-285-5579,,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Attendant Mobile Carnival,39-3091,Amusement and Recreation Attendants,713990.0,20.0,20.0,Y,Seasonal,$8.66,Hour,,,N,,None,,,N,,N,,,N,,Oakland Park,FL,33334,Y,,,,
2876,2016,H-400-15350-280137,2016-03-25,H-2B,2016-01-14,Partial Certification,2016-04-01 00:00:00,2016-10-09,Bates Brothers Amusement Co.,1506 Fernwood Rd,,Wintersville,OH,43953,UNITED STATES OF AMERICA,,740-266-2950,,PRACTICAL EMPLOYEE SOLUTIONS,VERONICA STRICKLAND-BIRKENSTOCK,FRISCO,TX,Carnival Worker,39-3091,Amusement and Recreation Attendants,713990.0,60.0,59.0,Y,Seasonal,$8.42,Hour,12.63,14.73,N,,None,,,N,,N,,,N,,,OH,,Y,,,,
2877,2016,H-400-15350-285404,2016-03-01,H-2B,2015-12-16,Partial Certification,2016-03-15 00:00:00,2016-10-15,Davis Landscape Group of Georgia LLC,4347 Brogdon Place Cove,,Suwanee,GA,30024,UNITED STATES OF AMERICA,,770-781-9041,,LABOR CONSULTANTS INTERNATIONAL,AMBER HELLER,COEUR D'ALENE,ID,Landscape and Groundskeeper,37-3011,Landscaping and Groundskeeping Workers,561730.0,15.0,14.0,Y,Peakload,$12.39,Hour,18.59,,N,,None,,,N,,N,,,N,,Suwanee,GA,30024,Y,,,,
2878,2016,H-400-15350-291133,2016-04-08,H-2B,2016-01-13,Certification,2016-04-08 00:00:00,2016-12-31,AR Excavators Southwest Inc.,101 County Road 124,"PO BOX 118114, Carrolltton, TX 75011",Georgetown,TX,78626,UNITED STATES OF AMERICA,,800-440-6475,,PRACTICAL EMPLOYEE SOLUTIONS,VEROINCA STRICKLAND-BIRKENSTOCK,FRISCO,TX,Landscape Installation Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,60.0,60.0,Y,Peakload,$11.84,Hour,17.76,17.76,N,,None,,,N,,N,,,Y,1.0,Georgetown,TX,78626,Y,,,,
2879,2016,H-400-15350-300972,2016-03-03,H-2B,2015-12-17,Denied,2016-03-10 00:00:00,2016-12-31,CORPORATE AIR,1001 S. 24TH ST. W.,CREEKSIDE ONE SUITE 111,BILLINGS,MT,59102,UNITED STATES OF AMERICA,,406-247-3181,,,,,,Aircraft Mechanic,49-3011,Aircraft Mechanics and Service Technicians,492110.0,3.0,,Y,Peakload,$22.61,Hour,,,N,,High School/GED,,,N,,N,,,Y,24.0,Billings,MT,59105,N,,,,
2880,2016,H-400-15350-310370,2016-03-09,H-2B,2016-01-05,Certification,2016-04-01 00:00:00,2016-12-20,Southern Landscape Services,1700 N. Aspen,"mailing: 209 East Charlotte, Broken Arrow, OK 74011",Broken Arrow,OK,74012,UNITED STATES OF AMERICA,,918-455-8544,,"MAS LABOR H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,10.0,10.0,Y,Peakload,$11.43,Hour,17.15,,N,,None,,,N,,N,,,N,,Broken Arrow,OK,74012,Y,,,,
2881,2016,H-400-15350-329148,2016-02-09,H-2B,2015-12-16,Certification,2016-03-01 00:00:00,2016-11-17,"Astro Amusement Co., Inc.","2200 W. Higgins Road, Suite 135",,Hoffman Estates,IL,60169,UNITED STATES OF AMERICA,,847-885-2100,,"LAW OFFICE OF JOE A. NICHOLS, PA.",Joe Nichols,Deland,FL,AMUSEMENT  RECREATION ATTENDANTS,39-3091,Amusement and Recreation Attendants,713990.0,100.0,100.0,Y,Seasonal,$8.16,Hour,,,N,,None,,,N,,N,,,N,,Edinburg,TX,78542,Y,,,,
2882,2016,H-400-15350-351892,2016-02-29,H-2B,2015-12-16,Certification,2016-03-15 00:00:00,2016-12-15,Estates Landscaping,8015 Mayfield Road,,Chesterland,OH,44026,UNITED STATES OF AMERICA,,216-729-7800,,SINTSIRMAS AND MUELLER CO. L.P.A.,CAROLINE MUELLER,TWINSBURG,OH,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,5.0,5.0,Y,Seasonal,$12.9,Hour,19.35,19.35,N,,None,,,N,,N,,,N,,Chesterland,OH,44026,Y,,,,
2883,2016,H-400-15350-377773,2016-02-18,H-2B,2015-12-16,Certification,2016-02-29 00:00:00,2016-10-31,"Perfect Pie, LLC.",5025 Bald Eagle Drive,,White Bear Lake,MN,55110,UNITED STATES OF AMERICA,,651-343-9610,,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Attendant Mobile Concession,39-3091,Amusement and Recreation Attendants,713990.0,8.0,8.0,Y,Seasonal,$8.63,Hour,,,N,,None,,,N,,N,,,N,,White Bear Lake,MN,55110,Y,,,,
2884,2016,H-400-15350-386981,2016-04-08,H-2B,2016-01-06,Certification,2016-04-08 00:00:00,2016-10-23,ISLAND INN CORPORATION,10 CLIFF ROAD,,NANTUCKET,MA,02554,UNITED STATES OF AMERICA,,561-373-1411,,"TOCCI AND LEE, LLC",MATTHEW LEE,CENTERVILLE,MA,Housekeepers,51-6011,Laundry and Dry-Cleaning Workers,721191.0,4.0,4.0,Y,Seasonal,$14.73,Hour,,,N,,None,,,N,,N,,,Y,3.0,Nantucket,MA,02554,N,,,,
2885,2016,H-400-15350-405199,2016-04-13,H-2B,2016-01-12,Certification,2016-04-13 00:00:00,2016-11-01,"Stockman Lawnscape, Inc",2840 Leechburg Road,,Plum,PA,15239,UNITED STATES OF AMERICA,,412-793-7100,,CDC LABORQUEST,THOMAS ROBINSON,WELLINGTON,FL,LANDSCAPE LABORER,37-3011,Landscaping and Groundskeeping Workers,56173.0,14.0,14.0,Y,Seasonal,$12.49,Hour,18.74,18.74,N,,None,,,N,,N,,,N,,Plum,PA,15239,Y,,,,
2886,2016,H-400-15350-446398,2016-03-08,H-2B,2016-01-03,Certification,2016-04-01 00:00:00,2016-12-12,"Woofter Construction and Irrigation, Inc.",1965 Theilen Ave.,"mailing: P.O. Box 526  Colby, KS 67701",Colby,KS,67701,UNITED STATES OF AMERICA,,785-462-8653,,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Construction Laborer,47-2061,Construction Laborers,236220.0,6.0,6.0,Y,Peakload,$14.46,Hour,21.69,,N,,None,,,N,,N,,,Y,3.0,Colby,KS,67701,Y,,,,
2887,2016,H-400-15350-463994,2016-02-09,H-2B,2015-12-16,Certification,2016-03-15 00:00:00,2016-11-15,"KELLY-MILLER BROS. CIRCUS, LTD",2581 E. 2070 RD,"[MAIL: PO BOX 829, HUGO, OK 74743]",HUGO,OK,74743-0000,UNITED STATES OF AMERICA,,580-326-9229,,"JKJ WORKFORCE AGENCY, INC",JAMES JUDKINS,HARLINGEN,TX,Amusement and Recreation Attendants - Traveling Ci,39-3091,Amusement and Recreation Attendants,713990.0,35.0,35.0,Y,Seasonal,$331.2,Week,,,N,,None,,,N,,N,,,N,,Hugo,OK,74743,Y,,,,
2888,2016,H-400-15350-483673,2016-02-01,H-2B,2015-12-17,Certification,2016-03-01 00:00:00,2016-11-30,Classic Tejas Construction Inc,3120 S. Precinct Line Rd,"Mailing: PO Box 429, Euless, TX 76039",Hurst,TX,76053,UNITED STATES OF AMERICA,,817-231-0290,,Federation of Employers & Workers of America,RITA ROMERO,BAY CITY,TX,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,25.0,25.0,Y,Peakload,$11.91,Hour,17.87,19.5,N,,None,,,N,,N,,,N,,Hurst,TX,76053,Y,,,,
2889,2016,H-400-15350-487157,2016-02-26,H-2B,2015-12-16,Certification,2016-03-01 00:00:00,2016-11-15,British Elite LLC,1798 Ewing Lane,,New Richmond,OH,45157,UNITED STATES OF AMERICA,,513-260-6605,,"IMMIGRATION LAW GROUP, PC DBA JASINSKY IMMIGRATION LAW",LAURA JASINSKY,STAMFORD,CT,coach,27-2022,Coaches and Scouts,611620.0,4.0,4.0,Y,Seasonal,$16.65,Hour,24.98,,N,,Associate's,,"phys ed., sports science, or related **",N,,N,,,Y,12.0,New Richmond,OH,45157,Y,,,,
2890,2016,H-400-15350-491218,2016-03-30,H-2B,2016-01-11,Certification,2016-04-01 00:00:00,2016-12-23,"T.J.'s Outdoor Maintenance, Inc.",6 Gerloff Road,,Schwenksville,PA,19473,UNITED STATES OF AMERICA,,610-287-3300,,"Steel, Doebley and Glassman, P.C.",Emily Cohen,Philadelphia,PA,Landscape Workers,37-3011,Landscaping and Groundskeeping Workers,561730.0,32.0,32.0,Y,Seasonal,$15.11,Hour,,,N,,None,,,N,,N,,,N,,PA,PA,19473,Y,,,,
2891,2016,H-400-15350-510495,2016-03-08,H-2B,2016-01-02,Certification,2016-04-01 00:00:00,2016-11-18,"Tomasco Landscaping, Inc.",410 E Johnson Hwy,,Norristown,PA,19401,UNITED STATES OF AMERICA,,610-239-7900,,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Grounds/Maintenance Specialist,37-3011,Landscaping and Groundskeeping Workers,561730.0,4.0,4.0,Y,Seasonal,$15.11,Hour,22.67,,N,,None,,,N,,N,,,Y,3.0,Norristown,PA,19401,Y,,,,
2892,2016,H-400-15350-533126,2016-03-21,H-2B,2016-01-02,Partial Certification,2016-04-01 00:00:00,2016-11-30,"Greenscape Landcare, Inc.",1 Timber Lane,,Coraopolis,PA,15108,UNITED STATES OF AMERICA,,412-551-2664,,"MAS LABOR H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,12.0,11.0,Y,Seasonal,$12.49,Hour,18.74,,N,,None,,,N,,N,,,N,,Imperial,PA,15126,Y,,,,
2893,2016,H-400-15350-562525,2016-02-01,H-2B,2015-12-16,Denied,2016-06-01 00:00:00,2016-08-19,DELTON OAKS MANAGEMENT LLC.,730 E. HIAWATHA DR.,,WISCONSIN DELLS,WI,53965,UNITED STATES OF AMERICA,,608-253-4092,,,,,,Hotel Maid,37-2019,"Building Cleaning Workers, All Other",72111.0,2.0,,N,Seasonal,$8.,Hour,,,N,,High School/GED,,,N,,N,,,N,,Wisconsin Dells,WI,53965,N,,,,
2894,2016,H-400-15350-582536,2016-02-08,H-2B,2015-12-21,Certification,2016-03-17 00:00:00,2016-12-17,A. MARINUCCI CONTRACTING,18 JEAN PLACE,,SYOSSET,NY,11791,UNITED STATES OF AMERICA,,516-496-7297,,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,"LABORER, GENERAL",53-7062,"Laborers and Freight, Stock, and Material Movers,",332212.0,3.0,3.0,Y,Seasonal,$13.75,Hour,20.63,20.63,N,,None,,NONE,N,,N,,,Y,1.0,SYOSSET,NY,11791,Y,,,,
2895,2016,H-400-15350-631420,2016-03-04,H-2B,2015-12-16,Certification,2016-03-04 00:00:00,2016-11-30,"G and P Contractors, Inc.",12900 Camino Real,,Niederwald,TX,78640,UNITED STATES OF AMERICA,,512-312-5800,,"THE FOWLER LAW FIRM, PC",DANIEL KOWALSKI,AUSTIN,TX,Concrete Finisher,47-2051,Cement Masons and Concrete Finishers,238110.0,10.0,10.0,Y,Peakload,$13.87,Hour,20.81,,N,,None,,,N,,N,,,N,,Del Valle,TX,78617,Y,,,,
2896,2016,H-400-15350-635814,2016-03-01,H-2B,2016-01-03,Certification,2016-04-01 00:00:00,2016-12-31,"Burns and Scalo Roofing Company, Inc.",22 Rutgers Road,,Pittsburgh,PA,15205,UNITED STATES OF AMERICA,,412-921-1962,,"MAS LABOR H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Roofer Helpers,47-3016,Helpers--Roofers,238160.0,40.0,40.0,Y,Peakload,$11.91,Hour,17.87,,N,,None,,,N,,N,,,Y,1.0,Pittsburgh,PA,15205,Y,,,,
2897,2016,H-400-15350-640656,2016-03-23,H-2B,2016-01-13,Certification,2016-04-01 00:00:00,2016-12-31,Dirt Road Inc,4728 Dozier Road,,Carrollton,TX,75010,UNITED STATES OF AMERICA,,972-306-0755,,PRACTICAL EMPLOYEE SOLUTIONS,VEROINCA STRICKLAND-BIRKENSTOCK,FRISCO,TX,Landscape Installation Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,60.0,60.0,Y,Peakload,$11.91,Hour,17.87,17.87,N,,None,,,N,,N,,,Y,1.0,Carrolltton,TX,75010,Y,,,,
2898,2016,H-400-15350-732816,2016-04-18,H-2B,2015-12-16,Certification Expired,2016-04-18 00:00:00,2016-10-01,"Alterations by Rozi, LLC",239 E. Sibley Road,,Howell,MI,48843-2337,UNITED STATES OF AMERICA,,517-548-9181,,"Benjamin F. VanGelderen, PLC",Benjamin VanGelderen,Brighton,MI,Bridal and Formal Wear Seamstress,51-6052,"Tailors, Dressmakers, and Custom Sewers",811490.0,2.0,2.0,Y,Seasonal,$16.,Hour,24.0,,N,,"Other Degree (JD, MD, etc.)",TRADE SCHOOL/HIGH SCHOOL EQUIVALENT WITH TRADE TRAINING,Light Industry/Clothing,N,,Y,1.0,Orientation/supervision/introduction,Y,24.0,Howell,MI,48843-2337,N,Michigan Works! Association/Pure Michigan Talent Connect,,,
2899,2016,H-400-15350-737587,2016-03-17,H-2B,2015-12-16,Certification,2016-03-17 00:00:00,2016-11-01,Viking Fence,9602 Gray Blvd.,,Austin,TX,78758,UNITED STATES OF AMERICA,,512-837-6411,,Jackson Lewis P.C.,Kevin Lashus,Austin,TX,Fence Erector,47-4031,Fence Erectors,236220.0,6.0,6.0,Y,Peakload,$12.31,Hour,18.46,,N,,None,,,N,,N,,,Y,6.0,Austin,TX,78758,N,,,,
2900,2016,H-400-15350-744792,2016-03-10,H-2B,2016-01-03,Certification,2016-04-01 00:00:00,2016-12-16,"WRD, LLC",1213 East 24th Street,"mailing: 1213 East 24th Street  Lawrence, KS 66046",Lawrence,KS,66046,UNITED STATES OF AMERICA,,785-832-0083,,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Grounds/Maintenance Specialist,37-3011,Landscaping and Groundskeeping Workers,561730.0,10.0,10.0,Y,Seasonal,$13.09,Hour,19.64,,N,,None,,,N,,N,,,Y,3.0,Lawrence,KS,66046,Y,,,,
2901,2016,H-400-15350-752623,2016-02-23,H-2B,2015-12-23,Certification,2016-03-08 00:00:00,2016-12-17,"Calvin Landscape, LLC",5221 Ivy Tech Dr.,,Indianapolis,IN,46268,UNITED STATES OF AMERICA,,317-247-6316,,"MAS Labor H-2B, LLC",Elizabeth Whitley,Lovingston,VA,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,21.0,21.0,Y,Seasonal,$11.68,Hour,17.52,0.0,N,,None,,,N,,N,,,N,,Indianapolis,IN,46268,Y,,,,
